Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-1.600463,55.279175,3,05/03/2016,7,21:20,6,2,2,0,2
-1.542162,55.214162,3,29/01/2016,6,16:15,7,1,1,0,2
-1.660918,55.487029,2,12/03/2016,7,12:29,1,1,1,0,2
-1.5954,55.24449,3,09/03/2016,4,12:00,1,1,2,0,2
-1.668993,55.497807,3,04/04/2016,2,16:45,1,1,1,0,2
-1.617136,55.416263,2,22/04/2016,6,20:10,1,1,1,0,2
-1.626607,55.292943,3,28/04/2016,5,14:51,1,2,2,0,2
-1.539733,55.21356,3,27/04/2016,4,08:05,1,1,2,0,2
-1.540702,55.212629,3,01/05/2016,1,13:15,1,1,1,0,2
-1.659376,55.427323,1,13/05/2016,6,07:34,1,8,2,0,2
-1.599345,55.29486,3,11/05/2016,4,11:45,1,1,1,0,2
-1.570169,55.221417,2,24/05/2016,3,07:40,1,1,1,0,2
-1.624139,55.335834,3,31/01/2016,1,02:47,6,1,1,0,2
-1.634249,55.225661,2,04/02/2016,5,15:45,1,1,1,0,2
-1.620184,55.373554,3,12/06/2016,1,09:35,1,1,2,0,2
-1.643769,55.481247,3,14/06/2016,3,19:10,1,1,2,0,2
-1.651895,55.428147,3,29/01/2016,6,10:03,1,4,1,0,2
-1.571271,55.33664,3,02/07/2016,7,09:50,1,4,1,0,2
-1.660483,55.259416,2,22/08/2016,2,11:50,1,1,1,0,2
-1.600094,55.281429,3,09/07/2016,7,11:00,1,1,1,0,2
-1.580434,55.30948,2,23/08/2016,3,10:11,1,1,1,0,2
-1.645766,55.406752,2,23/08/2016,3,19:40,1,1,1,0,2
-1.58015,55.322913,3,01/08/2016,2,10:08,1,1,1,0,2
-1.633533,55.457216,3,31/08/2016,4,21:55,6,1,1,0,2
-1.587123,55.332857,3,03/09/2016,7,16:03,1,1,1,0,2
-1.637027,55.402189,3,11/02/2016,5,10:42,1,1,1,0,2
-1.639111,55.40392,3,04/11/2016,6,07:40,1,1,2,0,2
-1.657165,55.427147,3,06/11/2016,1,19:57,6,1,2,0,2
-1.615552,55.237618,3,15/09/2016,5,08:20,1,1,1,0,2
-1.644888,55.513392,3,18/09/2016,1,14:55,1,1,1,0,2
-1.611595,55.348223,2,30/11/2016,4,14:05,1,1,2,0,2
-1.613128,55.302579,3,05/12/2016,2,07:11,4,8,4,0,2
-1.587283,55.331124,3,19/12/2016,2,15:10,1,1,1,0,2
-1.633052,55.394818,3,06/02/2016,7,22:13,4,1,2,0,2
-1.615921,55.241707,3,23/09/2016,6,15:00,1,1,1,0,2
-1.648527,55.57233,3,29/12/2016,5,16:10,6,1,2,1,2
-1.625403,55.383939,3,16/11/2016,4,17:30,6,1,2,0,2
-1.572774,55.208621,2,29/09/2016,5,22:30,4,4,2,0,2
-1.584103,55.333737,3,24/12/2016,7,15:45,4,5,2,0,2
-1.637061,55.351904,2,28/12/2016,4,12:35,1,1,2,0,2
