Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-2.119324,57.117908,3,02/01/2016,7,08:00,4,2,2,0,1
-2.012577,57.692227,2,02/01/2016,7,19:30,4,5,2,0,1
-2.724052,57.676108,2,03/01/2016,1,13:55,1,5,2,0,2
-2.140722,57.156208,3,05/01/2016,3,18:00,4,2,2,0,1
-2.02859,57.684562,3,06/01/2016,4,18:20,4,5,2,0,1
-1.816608,57.522351,3,08/01/2016,6,00:32,6,5,5,0,2
-2.087675,57.156059,3,02/01/2016,7,17:50,4,5,2,2,1
-2.619493,57.22172,3,11/01/2016,2,07:00,6,1,2,0,2
-2.371922,57.279784,3,12/01/2016,3,18:30,4,2,2,0,1
-2.705753,57.250218,3,11/01/2016,2,14:30,1,1,1,0,2
-2.069634,57.135319,2,05/01/2016,3,15:30,4,5,2,0,1
-1.791739,57.509333,3,13/01/2016,4,14:00,1,1,1,0,1
-2.39855,57.450667,2,13/01/2016,4,09:32,1,1,4,2,2
-2.004066,57.634587,3,14/01/2016,5,02:00,6,7,4,0,2
-1.910851,57.422206,3,13/01/2016,4,07:45,1,1,4,0,2
-2.244398,57.193087,2,14/01/2016,5,06:00,6,1,4,0,2
-2.352329,57.617191,2,13/01/2016,4,07:25,6,1,4,0,2
-2.208215,56.964293,3,16/01/2016,7,11:20,1,1,1,0,2
-2.122705,57.191369,2,07/01/2016,5,17:35,1,5,2,2,1
-2.121828,57.171319,2,18/01/2016,2,08:24,1,1,1,0,1
-2.2245,57.191749,2,18/01/2016,2,16:55,4,1,1,0,2
-2.56155,57.061468,2,10/01/2016,1,04:55,6,1,2,0,2
-2.595583,57.38108,1,20/01/2016,4,17:25,6,1,2,2,2
-2.284063,57.165155,3,08/01/2016,6,14:57,1,8,4,1,2
-2.023345,57.689701,3,22/01/2016,6,17:15,4,1,4,2,1
-2.159906,57.16188,2,25/01/2016,2,15:30,1,1,1,0,1
-2.532116,57.056772,2,25/01/2016,2,15:50,1,1,2,0,2
-2.128735,57.141048,2,20/01/2016,4,19:00,4,1,2,0,1
-2.757194,57.439007,2,29/01/2016,6,07:28,6,5,2,0,2
-2.22186,56.971923,2,30/01/2016,7,09:30,1,8,3,0,2
-2.118469,57.11896,3,29/01/2016,6,12:00,1,4,1,0,1
-2.100525,57.14614,3,25/01/2016,2,15:23,1,9,1,0,1
-2.29347,57.452617,1,26/01/2016,3,13:53,1,1,1,0,2
-1.947983,57.6673,3,02/02/2016,3,19:30,6,2,2,2,2
-1.823342,57.538575,2,02/02/2016,3,16:25,1,4,2,0,2
-1.801502,57.481781,2,02/02/2016,3,11:50,1,5,2,0,2
-2.327674,57.658397,3,02/02/2016,3,23:55,6,1,2,0,2
-2.113408,57.15991,2,25/01/2016,2,17:45,4,9,2,0,1
-2.336582,57.213032,3,04/02/2016,5,06:53,6,1,2,0,2
-1.784049,57.508574,3,02/02/2016,3,08:15,1,1,1,0,1
-2.612799,57.573475,2,18/01/2016,2,18:45,6,9,2,0,2
-2.101,57.144523,2,29/01/2016,6,19:11,4,1,1,0,1
-2.190022,57.411521,3,06/02/2016,7,14:00,1,2,2,0,2
-2.488214,56.783848,3,06/02/2016,7,19:00,6,2,2,0,2
-2.153872,57.154063,2,07/02/2016,1,12:10,1,1,1,0,1
-2.244299,57.193105,1,05/02/2016,6,19:10,6,2,2,0,2
-2.42416,57.333823,3,06/02/2016,7,12:20,1,2,2,0,2
-2.648301,57.403367,2,07/02/2016,1,16:15,1,1,2,0,2
-2.648367,57.40334,3,08/02/2016,2,08:40,1,1,2,0,2
-2.496275,57.312269,2,08/02/2016,2,08:50,1,1,2,0,2
-2.578391,56.924921,3,08/02/2016,2,08:45,1,1,4,0,2
-2.738554,57.428275,3,09/02/2016,3,07:38,1,1,2,0,2
-1.996557,57.699108,3,09/02/2016,3,07:45,1,1,4,0,2
-2.117961,57.245039,3,09/02/2016,3,18:30,6,1,2,0,2
-2.07436,57.3661,2,05/02/2016,6,17:15,4,2,2,0,2
-2.10154,57.142376,3,03/02/2016,4,10:50,1,1,1,0,1
-2.103663,57.145347,3,10/02/2016,4,22:33,4,1,1,0,1
-2.214197,57.378273,3,10/02/2016,4,15:15,1,1,1,0,2
-2.05311,57.32946,2,11/02/2016,5,07:15,6,1,2,0,2
-2.054984,57.271717,2,12/02/2016,6,17:30,6,3,2,0,2
-2.10206,57.145403,3,13/02/2016,7,00:01,4,1,1,0,1
-2.531118,57.454741,3,14/02/2016,1,23:30,6,6,3,0,2
-2.368463,57.132659,3,12/02/2016,6,15:20,1,2,2,0,2
-2.119656,57.164611,2,11/02/2016,5,10:52,1,1,2,0,1
-2.097305,57.146889,2,10/02/2016,4,10:55,1,1,1,0,1
-2.286499,56.83393,3,16/02/2016,3,17:35,6,1,2,0,2
