Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-1.506255,52.411772,3,07/01/2016,5,06:24,4,2,2,0,1
-1.510116,52.446689,3,11/01/2016,2,21:53,4,1,2,0,1
-1.474405,52.397367,3,01/01/2016,6,03:30,4,9,2,0,1
-1.655562,52.436845,2,06/01/2016,4,08:04,6,8,2,0,2
-1.458346,52.413783,3,03/01/2016,1,16:15,4,2,2,0,1
-1.543313,52.445006,2,05/01/2016,3,18:10,4,2,2,0,1
-1.470455,52.414314,3,05/01/2016,3,08:45,1,1,2,0,1
-1.53307,52.385414,3,06/01/2016,4,07:45,1,1,1,0,1
-1.497684,52.407843,3,11/01/2016,2,17:01,4,9,1,0,1
-1.523006,52.408497,2,17/01/2016,1,13:00,1,1,2,0,1
-1.456613,52.418414,2,14/01/2016,5,16:30,1,1,1,0,1
-1.467764,52.396034,3,14/01/2016,5,18:00,4,1,1,0,2
-1.487433,52.40699,3,12/01/2016,3,13:27,1,1,1,0,1
-1.578784,52.411181,3,13/01/2016,4,05:50,4,8,2,0,1
-1.557627,52.389311,3,14/01/2016,5,18:11,4,1,2,0,1
-1.490632,52.41514,3,10/01/2016,1,10:15,1,1,1,0,1
-1.531933,52.442839,3,05/01/2016,3,05:47,4,2,2,0,1
-1.523047,52.423735,3,11/01/2016,2,11:30,1,1,1,0,1
-1.558032,52.417902,3,20/01/2016,4,17:15,4,1,4,0,1
-1.46047,52.416832,3,15/01/2016,6,06:50,1,1,1,0,1
-1.510707,52.434581,3,19/01/2016,3,07:25,4,8,4,0,1
-1.485076,52.430139,2,21/01/2016,5,07:30,1,1,2,0,1
-1.488872,52.416032,3,16/01/2016,7,08:50,1,9,4,0,1
-1.44776,52.422086,3,20/01/2016,4,15:00,1,1,1,0,1
-1.561479,52.414318,3,18/01/2016,2,16:40,4,1,2,0,1
-1.560608,52.391003,3,15/01/2016,6,11:50,1,1,2,0,1
-1.571154,52.421762,3,06/01/2016,4,17:13,4,9,-1,0,2
-1.503406,52.397034,3,16/01/2016,7,10:13,1,1,2,0,1
-1.488649,52.444215,3,19/01/2016,3,09:51,1,1,1,0,1
-1.471892,52.434306,1,30/01/2016,7,13:15,1,4,1,0,1
-1.512176,52.429364,3,16/01/2016,7,12:40,1,1,1,0,1
-1.50976,52.445635,3,18/01/2016,2,15:28,1,1,2,0,1
-1.465529,52.405823,3,21/01/2016,5,15:17,1,1,1,0,1
-1.445986,52.402874,3,19/01/2016,3,08:40,1,1,4,0,1
-1.438406,52.43025,3,21/01/2016,5,06:50,4,8,4,0,1
-1.595454,52.401754,3,27/01/2016,4,10:30,1,1,4,0,1
-1.581723,52.402039,3,05/01/2016,3,17:36,4,2,2,0,1
-1.554777,52.42136,3,13/01/2016,4,17:40,6,2,2,0,2
-1.533636,52.430628,3,12/01/2016,3,16:25,4,5,2,0,1
-1.503003,52.428966,3,20/01/2016,4,07:55,1,1,2,0,1
-1.444454,52.4008,3,12/01/2016,3,08:50,1,1,1,0,1
-1.508836,52.421591,3,17/01/2016,1,13:45,1,9,1,0,1
-1.536158,52.385165,3,30/01/2016,7,18:45,4,1,1,0,1
-1.484349,52.44835,2,30/01/2016,7,16:30,4,1,1,0,1
-1.454926,52.418083,3,14/01/2016,5,17:10,4,1,2,0,1
-1.47472,52.384503,3,19/01/2016,3,18:30,4,1,2,0,2
-1.534277,52.438219,3,19/01/2016,3,07:55,1,9,2,0,1
-1.484407,52.448351,3,27/01/2016,4,14:20,1,1,2,0,1
-1.522833,52.410905,3,27/01/2016,4,12:30,1,5,2,0,1
-1.457785,52.393579,3,20/01/2016,4,08:57,1,9,1,0,1
-1.490484,52.412658,3,27/01/2016,4,10:15,1,2,2,0,1
-1.491331,52.440011,3,21/01/2016,5,09:00,1,1,2,0,1
-1.487497,52.414156,3,25/01/2016,2,14:40,1,1,1,0,1
-1.494805,52.424346,3,27/01/2016,4,20:10,4,1,2,0,1
-1.537259,52.406351,3,15/01/2016,6,09:00,1,8,4,0,1
-1.511401,52.410364,3,26/01/2016,3,17:25,4,4,2,0,1
-1.479918,52.44353,2,27/01/2016,4,10:10,4,1,1,0,1
-1.439473,52.430759,3,25/01/2016,2,16:20,1,4,1,0,1
-1.519418,52.405884,3,28/01/2016,5,19:45,4,4,2,0,1
-1.549805,52.40274,3,28/01/2016,5,12:32,1,1,1,0,1
-1.488401,52.428751,3,03/02/2016,4,14:50,1,1,1,0,1
-1.463066,52.453659,3,31/01/2016,1,17:30,4,1,1,0,2
-1.497165,52.431513,3,31/01/2016,1,22:45,4,2,2,0,1
-1.504104,52.406864,3,01/02/2016,2,14:15,1,1,1,0,1
-1.516053,52.385633,3,01/02/2016,2,10:55,1,1,1,0,1
-1.460284,52.444143,3,02/02/2016,3,08:45,1,1,1,0,1
-1.4989,52.406923,3,04/02/2016,5,22:22,4,1,1,0,1
-1.499287,52.428537,2,03/02/2016,4,16:40,4,1,1,0,1
-1.499807,52.402072,2,17/02/2016,4,00:25,4,1,1,0,1
-1.454607,52.428456,2,05/02/2016,6,21:09,4,2,2,0,1
-1.500461,52.411838,3,31/01/2016,1,21:35,4,1,1,0,1
-1.514912,52.414595,2,10/02/2016,4,08:40,1,1,2,0,1
-1.447513,52.422966,3,06/02/2016,7,13:50,1,5,2,0,1
-1.534415,52.420949,3,03/02/2016,4,08:03,1,2,2,0,1
-1.460562,52.429778,3,07/02/2016,1,20:40,4,5,2,0,1
-1.491782,52.408465,3,05/02/2016,6,00:10,4,1,1,0,1
-1.518259,52.428607,2,01/02/2016,2,19:30,4,1,2,0,1
-1.505423,52.444089,3,06/02/2016,7,18:30,4,5,2,0,1
-1.486524,52.43082,3,08/02/2016,2,17:50,4,1,2,0,1
-1.493217,52.38845,3,04/02/2016,5,16:30,1,1,1,0,2
-1.509293,52.413556,3,08/02/2016,2,14:30,1,1,2,0,1
-1.478305,52.438039,3,09/02/2016,3,16:05,1,1,1,0,1
-1.496593,52.408162,3,09/02/2016,3,18:30,4,1,1,0,1
-1.630881,52.445248,1,28/01/2016,5,13:49,6,1,1,0,2
-1.468082,52.414753,3,10/02/2016,4,11:30,1,1,1,0,1
-1.492721,52.426558,3,08/02/2016,2,11:30,1,2,2,0,1
-1.571521,52.402191,3,10/02/2016,4,08:40,1,1,1,0,1
-1.64173,52.395565,3,10/02/2016,4,18:48,4,1,1,0,2
-1.482045,52.390038,3,11/02/2016,5,08:44,1,4,2,0,1
-1.489096,52.40938,3,12/02/2016,6,07:30,1,2,2,0,1
-1.51949,52.434401,3,12/02/2016,6,07:53,1,1,2,0,1
-1.657665,52.383709,2,19/02/2016,6,17:15,1,1,1,0,2
-1.491311,52.413633,3,12/02/2016,6,12:29,1,1,1,0,1
-1.451604,52.388408,2,09/02/2016,3,05:51,4,1,1,0,1
-1.519517,52.421159,3,18/02/2016,5,14:35,1,1,1,0,1
-1.519733,52.406622,3,11/02/2016,5,13:51,1,1,1,0,1
-1.464789,52.437799,3,23/02/2016,3,10:30,1,1,1,0,1
-1.445017,52.403895,3,18/02/2016,5,20:45,4,2,2,0,1
-1.505929,52.435667,3,19/02/2016,6,19:12,4,8,2,0,1
-1.563049,52.378947,3,24/02/2016,4,08:17,1,1,1,0,1
-1.568228,52.408257,3,11/02/2016,5,20:44,5,1,1,0,1
-1.483115,52.390285,3,12/02/2016,6,08:44,1,1,2,0,1
-1.594948,52.400764,2,27/02/2016,7,19:14,4,9,1,0,1
-1.483234,52.436748,3,25/02/2016,5,17:52,4,1,1,0,1
-1.52827,52.41803,3,25/02/2016,5,10:15,1,1,1,0,1
-1.488071,52.414131,3,04/02/2016,5,16:50,4,1,1,2,1
-1.523062,52.423699,3,01/03/2016,3,19:05,4,1,1,0,1
-1.444848,52.424401,3,26/02/2016,6,16:15,1,1,1,0,1
-1.493704,52.422876,2,28/02/2016,1,17:39,1,1,1,0,1
-1.536096,52.433128,3,29/02/2016,2,21:40,4,2,2,0,1
-1.516947,52.431568,3,20/02/2016,7,18:30,4,4,1,0,1
-1.483319,52.414353,3,27/02/2016,7,09:51,1,1,1,0,1
-1.500584,52.427023,2,30/01/2016,7,18:21,4,1,1,0,1
-1.493699,52.409202,3,28/02/2016,1,20:16,4,1,2,0,1
-1.541779,52.421238,3,28/02/2016,1,21:11,4,1,2,0,1
-1.486891,52.416913,3,03/03/2016,5,08:10,1,1,2,0,1
-1.526475,52.4168,2,10/03/2016,5,15:03,1,9,-1,0,1
-1.479666,52.388706,2,09/03/2016,4,11:44,1,5,2,0,1
-1.50612,52.406737,2,10/03/2016,5,14:04,1,1,1,0,1
-1.4833,52.418462,3,29/02/2016,2,17:31,4,2,2,0,1
-1.492952,52.410242,3,06/03/2016,1,16:30,1,1,1,0,1
-1.519851,52.445884,3,03/03/2016,5,07:24,1,8,2,0,1
-1.474309,52.420265,3,05/03/2016,7,22:21,6,1,1,0,1
-1.458346,52.41381,3,05/03/2016,7,18:45,4,1,1,0,1
-1.483518,52.414957,3,06/03/2016,1,23:27,4,1,1,0,1
-1.446346,52.418672,2,16/03/2016,4,15:30,1,1,1,0,1
-1.50213,52.430779,3,10/03/2016,5,20:54,4,1,1,0,1
-1.460597,52.393143,3,12/03/2016,7,13:35,1,1,1,0,1
-1.443971,52.425161,2,24/02/2016,4,17:30,4,1,2,0,1
-1.468076,52.440888,3,24/02/2016,4,08:40,1,8,4,0,1
-1.498794,52.429245,3,16/03/2016,4,23:24,4,1,1,0,1
-1.48877,52.409549,3,07/03/2016,2,09:15,1,1,1,0,1
-1.488482,52.412883,3,10/03/2016,5,18:10,1,1,1,0,1
-1.500719,52.426763,3,06/03/2016,1,20:45,4,1,1,0,1
-1.545205,52.389857,3,12/03/2016,7,17:45,4,9,-1,0,1
-1.492015,52.415038,3,16/01/2016,7,05:05,4,8,4,0,1
-1.57114,52.421762,3,11/03/2016,6,17:50,1,1,1,0,2
-1.570675,52.398403,2,16/03/2016,4,15:00,1,1,1,0,1
-1.539649,52.381502,3,07/03/2016,2,16:30,1,1,1,0,1
-1.655427,52.399373,3,12/03/2016,7,10:00,1,9,-1,0,2
-1.522743,52.405619,3,17/03/2016,5,21:45,4,1,1,0,1
-1.518482,52.425668,3,15/03/2016,3,13:00,1,1,1,0,1
-1.523426,52.424043,3,19/03/2016,7,19:56,1,1,1,0,1
-1.500914,52.426458,3,14/03/2016,2,08:09,1,1,1,0,1
-1.449969,52.421791,3,18/03/2016,6,08:49,1,8,1,0,1
-1.446186,52.40212,3,17/03/2016,5,10:38,1,1,1,0,1
-1.481134,52.432648,3,09/02/2016,3,17:49,1,1,1,0,1
-1.477176,52.435229,3,09/03/2016,4,13:15,1,1,2,0,1
-1.474234,52.436492,3,09/03/2016,4,07:35,1,2,2,0,1
