Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-2.644591,56.753769,3,03/12/2016,7,13:40,1,1,2,0,2
-2.561884,56.610883,3,06/12/2016,3,22:47,6,1,2,0,2
-2.587295,56.558073,3,12/12/2016,2,23:00,4,1,2,0,1
-2.647225,56.755732,3,16/02/2016,3,07:35,6,1,1,0,2
-2.730205,56.214402,3,04/01/2016,2,11:45,1,2,2,0,2
-2.804197,56.331365,3,05/01/2016,3,08:00,4,5,2,0,1
-2.801563,56.339981,2,16/02/2016,3,18:17,4,2,2,0,1
-2.725772,56.24769,2,20/03/2016,1,12:40,1,1,1,0,2
-2.638505,56.253858,3,01/05/2016,1,16:00,1,1,1,0,2
-2.801116,56.338708,3,10/05/2016,3,06:55,1,1,1,0,1
-2.733624,56.2659,2,25/05/2016,4,18:10,1,1,1,0,2
-2.775307,56.216993,3,05/06/2016,1,05:06,1,1,1,0,2
-2.637642,56.274725,3,11/06/2016,7,09:45,1,2,2,0,2
-2.65998,56.243997,3,15/06/2016,4,18:50,1,2,2,0,2
-2.800652,56.337417,3,28/06/2016,3,13:25,1,1,1,0,1
-2.805835,56.329279,3,27/07/2016,4,19:00,1,1,1,0,1
-2.777298,56.217367,3,01/08/2016,2,09:05,1,1,1,0,2
-2.659834,56.24398,3,15/09/2016,5,08:35,1,7,2,0,2
-2.7346,56.215697,3,10/10/2016,2,17:45,1,1,1,0,2
-2.760674,56.31341,3,31/10/2016,2,09:15,1,1,1,0,2
-2.801185,56.331196,3,11/11/2016,6,14:40,1,1,1,0,1
-2.799273,56.341882,2,10/12/2016,7,13:12,1,1,1,0,1
-2.726496,56.258656,3,14/12/2016,4,16:40,6,1,1,0,2
