Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.412845,57.514233,3,14/01/2016,5,23:50,6,3,3,0,2
-4.374478,57.520235,1,19/01/2016,3,17:33,6,1,1,0,2
-4.857416,57.716676,3,23/02/2016,3,07:45,1,3,3,0,2
-4.437434,57.596656,3,24/02/2016,4,18:45,4,1,1,0,2
-5.010669,57.752856,2,25/03/2016,6,17:10,1,1,1,0,2
-4.353611,57.608966,2,12/04/2016,3,18:59,1,1,1,0,2
-4.76391,57.692708,3,23/04/2016,7,17:45,1,1,1,0,2
-4.357613,57.577441,3,03/05/2016,3,23:51,5,1,1,0,2
-4.366282,57.625667,3,02/03/2016,4,16:50,1,1,1,0,2
-5.059573,57.816819,3,22/06/2016,4,15:30,1,1,1,0,2
-4.437239,57.596004,3,24/06/2016,6,17:43,1,1,1,0,2
-4.458784,57.51871,3,25/06/2016,7,11:49,4,1,1,0,2
-4.433097,57.583602,3,01/07/2016,6,11:32,1,1,1,0,2
-4.380118,57.630799,3,05/07/2016,3,21:30,1,1,2,0,2
-4.68104,57.605038,2,06/07/2016,4,12:50,1,1,1,0,2
-4.699507,57.623113,3,12/07/2016,3,13:10,1,1,1,0,2
-4.478386,57.52627,3,30/07/2016,7,00:43,6,1,1,0,2
-4.817645,57.623068,3,02/08/2016,3,23:00,6,2,2,0,2
-4.364131,57.620667,3,13/08/2016,7,00:20,6,1,2,0,2
-4.453771,57.573345,1,16/08/2016,3,22:30,6,1,1,0,2
-4.346635,57.64254,3,03/09/2016,7,10:50,1,1,1,0,2
-4.440769,57.509292,3,08/09/2016,5,19:22,6,1,1,0,2
-4.407345,57.551629,3,22/10/2016,7,17:10,1,1,1,0,2
-4.424251,57.566825,3,08/11/2016,3,17:05,6,2,2,0,2
-4.439295,57.579466,3,22/11/2016,3,17:40,4,1,2,0,2
-4.437965,57.579087,2,16/12/2016,6,19:22,4,1,2,0,2
-4.830984,57.618627,3,22/12/2016,5,11:30,1,2,2,0,2
-4.435555,57.519996,3,24/12/2016,7,00:30,6,8,2,0,2
-4.940795,57.73585,3,24/12/2016,7,09:55,1,6,3,0,2
-4.464422,57.529743,1,31/12/2016,7,12:30,1,1,2,0,2
-4.409494,56.974684,3,01/10/2016,7,13:00,1,1,1,0,2
-4.419105,56.974948,3,26/12/2016,2,19:35,6,8,4,0,2
-4.732782,57.095768,3,29/01/2016,6,10:30,1,2,2,0,2
-4.457539,57.312571,2,29/01/2016,6,10:47,1,5,2,0,2
-4.514042,57.253535,3,05/02/2016,6,17:30,6,1,2,0,2
-4.652915,57.164789,3,22/02/2016,2,07:30,1,1,2,0,2
