Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.825016,55.189256,3,06/07/2016,4,15:05,1,1,1,0,2
-4.97765,55.084462,3,06/07/2016,4,18:20,1,2,2,0,2
-4.99664,55.095693,3,07/05/2016,7,19:00,1,2,2,0,2
-4.781392,55.10802,3,15/01/2016,6,07:30,1,3,3,0,2
-4.942456,55.16365,3,18/03/2016,6,20:45,6,1,1,0,2
-4.921919,55.186872,3,15/01/2016,6,13:15,1,4,2,0,2
-4.977809,55.084063,3,22/08/2016,2,06:20,1,2,2,0,2
-5.039015,54.999198,3,02/08/2016,3,22:20,7,1,2,0,2
-4.93611,55.16811,3,26/10/2016,4,18:20,6,1,2,0,2
-4.799409,55.138254,2,25/06/2016,7,02:00,6,1,1,0,2
-4.92807,55.179469,3,01/08/2016,2,19:10,1,1,1,0,2
-4.990661,55.087641,2,09/01/2016,7,14:18,1,2,2,0,2
-4.987206,55.054137,1,10/08/2016,4,13:55,1,2,2,0,2
-4.895993,54.68618,3,06/01/2016,4,12:05,1,1,2,0,2
-4.96229,54.798552,3,13/01/2016,4,08:51,1,1,4,0,2
-4.612993,54.932689,3,09/01/2016,7,00:01,6,1,2,0,2
-5.040239,54.856745,2,15/01/2016,6,08:05,6,3,3,0,2
-5.070639,54.954177,3,13/01/2016,4,07:51,1,1,4,0,2
-4.483365,54.959975,3,21/01/2016,5,08:30,1,1,1,0,2
-4.46307,54.921905,3,23/01/2016,7,09:00,1,8,2,0,2
-4.378762,54.793575,3,27/01/2016,4,09:00,1,1,2,0,2
-5.028674,54.905548,3,10/02/2016,4,17:30,4,1,1,0,1
-4.455823,54.866723,3,10/02/2016,4,18:20,6,1,2,0,2
-5.02417,54.861516,3,18/02/2016,5,07:45,1,1,4,0,2
-4.968896,54.90297,2,17/03/2016,5,09:40,1,1,1,0,2
-4.884317,54.879395,3,04/04/2016,2,09:10,6,1,1,0,2
-5.024448,54.97356,3,08/04/2016,6,13:45,6,2,2,0,2
-4.524263,54.91139,3,10/04/2016,1,18:00,1,1,1,0,2
-4.372846,55.011434,3,16/04/2016,7,23:30,6,1,2,0,2
-4.482331,54.953596,3,21/05/2016,7,10:45,1,1,1,2,2
-4.456109,54.831703,3,31/05/2016,3,15:00,1,1,1,0,2
-4.915993,54.883592,3,06/06/2016,2,08:40,1,1,1,0,2
-5.071543,54.924053,3,19/04/2016,3,09:00,1,1,1,0,2
-5.018623,54.864666,3,12/06/2016,1,22:45,6,2,2,0,2
-4.476744,54.951139,2,22/05/2016,1,13:40,1,1,1,0,2
-4.455629,54.87123,3,23/06/2016,5,00:01,1,1,1,0,2
-4.485422,54.96343,3,28/06/2016,3,08:55,1,1,1,0,2
-4.457014,54.957472,2,05/07/2016,3,09:45,1,1,1,0,2
-5.027654,54.905888,3,16/07/2016,7,21:20,1,1,1,0,1
-4.505905,54.808265,2,26/07/2016,3,13:00,1,1,1,0,2
-5.023115,54.895923,3,23/07/2016,7,01:20,4,1,1,0,1
-5.035619,54.907434,3,02/08/2016,3,15:10,1,1,1,0,1
-4.50891,54.946991,3,03/08/2016,4,15:30,1,2,2,0,2
-4.440566,54.823675,3,12/08/2016,6,10:40,1,1,1,0,2
-4.461703,54.803624,3,11/08/2016,5,10:50,1,1,1,0,2
-5.022666,54.905536,3,15/08/2016,2,14:55,1,1,1,0,1
-4.438129,54.871565,2,05/09/2016,2,19:31,1,1,1,0,2
-4.484728,54.955992,3,26/07/2016,3,13:00,1,1,1,0,2
-5.023201,54.901854,2,10/09/2016,7,12:00,1,1,1,0,1
-4.451588,54.967892,1,01/10/2016,7,15:50,1,1,1,0,2
-4.897292,54.685241,3,01/10/2016,7,00:40,6,1,1,0,2
-5.051911,54.854051,1,06/10/2016,5,11:30,1,1,1,0,2
-4.397028,54.808048,3,08/10/2016,7,15:30,1,1,1,1,2
-5.025811,54.903992,3,29/10/2016,7,21:57,4,1,1,6,1
-4.613133,54.932695,3,12/11/2016,7,05:30,6,1,5,0,2
-4.96497,54.802847,3,13/11/2016,1,00:01,1,2,2,0,2
-5.023179,54.899266,3,22/11/2016,3,11:30,1,1,1,0,1
-4.899504,54.695366,3,29/11/2016,3,11:30,1,1,1,0,2
-4.375297,54.903365,3,21/11/2016,2,20:30,4,2,2,0,2
-4.460265,54.837301,3,28/11/2016,2,17:20,4,1,2,0,2
-4.478857,54.83063,3,19/10/2016,4,11:50,1,1,1,0,2
-4.963942,54.810272,3,13/12/2016,3,16:44,1,1,2,0,2
-4.589921,54.787407,3,19/12/2016,2,08:50,1,1,2,0,2
-5.023056,54.895969,3,21/12/2016,4,22:00,4,1,1,0,1
-4.463038,54.921879,3,21/12/2016,4,18:59,6,1,1,0,2
