Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-6.594116,58.173076,3,15/01/2016,6,08:53,1,3,3,0,2
-6.585515,58.094881,2,18/02/2016,5,05:35,5,1,4,0,2
-6.460329,58.183254,3,25/02/2016,5,07:40,1,3,3,0,2
-6.777903,57.952035,2,15/03/2016,3,15:30,1,1,1,7,2
-6.310122,58.274658,3,02/05/2016,2,20:48,1,1,1,6,2
-6.847312,57.931121,3,11/06/2016,7,10:10,1,1,1,0,2
-6.767039,57.898434,3,15/06/2016,4,12:00,1,4,1,0,2
-6.388162,58.208172,3,18/06/2016,7,14:33,1,1,1,0,2
-6.880263,58.126535,2,23/06/2016,5,17:00,1,1,1,0,2
-6.285995,58.279958,3,28/08/2016,1,11:20,1,1,1,0,2
-6.658697,58.068753,3,10/09/2016,7,15:40,1,1,1,0,2
-6.563834,58.09987,2,12/09/2016,2,09:37,1,5,2,0,2
-6.385966,58.216189,3,16/09/2016,6,11:56,1,1,1,0,2
-6.370636,58.243524,3,19/09/2016,2,07:16,1,1,2,0,2
-6.804757,57.898485,3,21/09/2016,4,17:00,1,1,2,0,2
-6.335069,58.256024,3,23/09/2016,6,14:00,1,2,2,0,2
-6.512087,58.119336,3,29/09/2016,5,09:00,1,1,2,0,2
-6.512007,58.113474,3,05/10/2016,4,13:00,1,1,1,0,2
-6.731433,58.261509,3,03/11/2016,5,11:30,1,2,2,0,2
-6.459963,58.184004,3,30/12/2016,6,19:30,6,2,2,0,2
