Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-3.624651,55.078847,3,24/11/2016,5,08:40,1,1,4,0,1
-3.760853,55.037228,3,04/12/2016,1,03:37,6,1,1,0,2
-3.761746,54.980897,3,09/12/2016,6,15:30,1,2,2,0,2
-3.744427,54.993793,3,13/12/2016,3,06:30,6,1,2,0,2
-3.613474,55.069325,2,13/12/2016,3,10:52,1,1,2,0,1
-3.609489,55.072658,3,15/12/2016,5,19:15,4,1,2,0,1
-3.609785,55.069113,3,13/12/2016,3,11:00,1,1,2,0,1
-3.626083,55.072815,2,19/12/2016,2,20:25,4,1,2,0,1
-3.626121,55.078773,3,23/12/2016,6,18:30,1,5,2,0,1
-3.595974,55.073097,3,28/12/2016,4,16:10,1,1,1,0,1
-3.595128,55.086077,2,27/12/2016,3,17:05,4,1,1,0,2
-3.644379,55.032368,2,22/12/2016,5,10:00,1,2,2,0,2
-3.618679,55.068672,2,24/12/2016,7,21:30,4,2,2,0,1
