Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
0.926844,52.678789,2,25/01/2016,2,11:20,1,1,1,0,1
1.259108,52.604087,3,23/01/2016,7,15:15,1,8,1,0,1
1.256613,52.625193,3,25/01/2016,2,19:10,4,8,1,0,1
1.415556,52.662004,2,01/02/2016,2,17:07,7,4,2,0,2
1.277156,52.656014,3,23/01/2016,7,23:48,4,2,2,0,1
0.793457,52.586489,3,27/01/2016,4,07:10,6,5,2,0,2
0.62432,52.664323,3,29/01/2016,6,14:55,1,2,2,0,2
1.4874,52.836249,3,27/01/2016,4,14:00,1,1,1,0,2
1.296244,52.725635,2,23/01/2016,7,14:10,1,9,1,0,2
1.328002,52.645089,3,27/01/2016,4,23:15,4,9,1,0,1
1.08647,52.922327,2,28/01/2016,5,14:00,1,9,1,0,2
0.936041,52.697221,3,28/01/2016,5,10:20,1,9,1,0,2
1.514035,52.7703,3,31/01/2016,1,10:45,1,2,2,0,2
1.43473,52.879231,3,31/01/2016,1,15:30,1,1,2,0,2
0.688979,52.570025,3,31/01/2016,1,09:50,1,1,2,0,2
1.390105,52.625419,3,31/01/2016,1,19:20,7,2,2,0,2
0.643726,52.755145,3,31/01/2016,1,12:15,1,8,2,0,2
1.309113,52.63228,3,01/02/2016,2,17:15,1,1,1,0,1
1.288651,52.631043,3,01/02/2016,2,11:00,1,9,1,0,1
1.299243,52.931308,3,02/02/2016,3,10:34,1,1,2,0,2
1.259086,52.632805,3,02/02/2016,3,10:15,1,9,1,0,1
1.299104,52.635996,3,02/02/2016,3,08:55,1,1,1,0,1
1.284344,52.657586,3,02/02/2016,3,17:40,4,8,1,0,1
0.687203,52.653372,2,03/02/2016,4,16:43,4,1,1,0,2
0.845874,52.947789,3,03/02/2016,4,23:10,6,8,2,0,2
1.28675,52.626788,3,02/02/2016,3,18:50,1,9,1,0,1
1.185967,52.652001,3,04/02/2016,5,08:30,1,1,2,0,2
1.258564,52.625391,3,05/02/2016,6,13:00,1,9,1,0,1
1.665518,52.568411,2,05/02/2016,6,07:58,1,8,2,0,2
1.717511,52.583069,2,05/02/2016,6,07:53,1,8,2,0,1
1.265703,52.626192,3,17/02/2016,4,18:00,4,1,1,0,1
1.307323,52.728942,3,05/02/2016,6,11:40,1,9,1,0,2
1.302357,52.598733,1,22/02/2016,2,19:05,6,1,1,0,2
1.240578,52.638395,3,05/02/2016,6,08:41,1,1,2,0,1
0.896547,52.754381,3,05/02/2016,6,17:25,6,1,1,0,2
1.292672,52.641877,3,08/02/2016,2,17:57,4,2,2,0,1
1.280933,52.610293,2,21/02/2016,1,19:29,7,9,1,0,1
1.296557,52.610776,3,06/02/2016,7,16:35,1,9,1,0,1
1.217659,52.642761,3,05/02/2016,6,07:17,4,1,1,0,1
1.268289,52.68878,3,06/02/2016,7,21:35,5,1,1,0,2
1.27184,52.620096,3,05/02/2016,6,08:00,1,8,1,0,1
1.328695,52.633584,3,06/02/2016,7,16:25,1,8,1,0,1
1.273627,52.626423,3,08/02/2016,2,13:30,1,8,1,0,1
1.310792,52.659773,2,23/02/2016,3,14:55,1,8,2,0,1
1.30076,52.930511,3,21/02/2016,1,11:44,1,1,1,0,2
0.848023,52.957602,3,23/02/2016,3,21:40,4,1,1,0,2
1.425782,52.631632,3,10/02/2016,4,08:30,1,1,2,0,2
1.293147,52.631673,3,11/02/2016,5,17:45,4,1,1,0,1
1.584345,52.660053,3,11/02/2016,5,08:00,1,8,1,0,2
1.215055,52.942656,3,26/02/2016,6,15:50,1,9,1,0,2
1.256556,52.668769,3,26/02/2016,6,08:20,1,8,1,0,1
1.380413,52.759275,3,16/02/2016,3,08:25,1,9,4,0,2
1.240891,52.639429,3,16/02/2016,3,12:37,1,8,1,0,1
1.295872,52.878736,2,16/02/2016,3,07:25,1,8,4,0,2
0.760668,52.702202,3,10/02/2016,4,08:35,1,2,2,0,2
1.295423,52.627149,3,11/02/2016,5,08:30,1,1,1,0,1
1.409316,52.715366,3,16/02/2016,3,08:20,1,8,4,0,2
0.795484,52.666279,3,07/02/2016,1,11:00,1,9,-1,0,2
1.680097,52.671651,3,19/02/2016,6,19:40,6,9,2,0,2
1.257178,52.632588,3,19/02/2016,6,21:56,4,2,2,0,1
1.375166,52.627186,3,03/03/2016,5,06:40,1,1,1,0,2
1.360135,52.630087,3,10/02/2016,4,17:56,4,1,1,0,1
1.282333,52.850853,3,04/03/2016,6,07:45,1,1,2,0,2
1.038693,52.586525,3,15/02/2016,2,19:14,6,8,4,0,2
1.734766,52.608656,3,12/02/2016,6,16:07,4,1,1,0,1
1.326993,52.632787,3,12/02/2016,6,08:10,1,1,1,0,1
