Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.045798,57.802413,2,03/01/2016,1,14:53,1,4,2,0,2
-4.22052,57.560697,1,04/01/2016,2,11:00,1,1,2,0,2
-4.261119,57.68474,3,21/01/2016,5,13:13,1,2,2,0,2
-4.227743,57.690876,3,28/01/2016,5,18:50,5,1,2,0,2
-4.261338,57.508215,3,03/02/2016,4,15:30,1,1,1,0,2
-4.080524,57.79316,3,04/02/2016,5,09:14,1,1,2,0,2
-4.303863,57.519109,3,08/02/2016,2,08:30,1,1,2,0,2
-4.299083,57.517471,3,09/02/2016,3,08:29,1,1,1,0,2
-4.17046,57.690308,3,12/02/2016,6,10:00,1,1,1,0,2
-4.113415,57.72805,2,21/02/2016,1,13:26,1,1,1,0,2
-4.137817,57.659389,3,02/03/2016,4,08:55,1,1,4,0,2
-4.070688,57.81766,3,22/03/2016,3,15:00,1,1,1,0,2
-4.283239,57.683282,3,14/04/2016,5,07:11,1,1,1,0,2
-4.06687,57.816851,3,18/04/2016,2,13:15,1,4,1,0,2
-4.289573,57.513601,3,22/04/2016,6,12:30,1,1,1,0,2
-4.045882,57.802412,3,24/04/2016,1,11:00,1,1,1,0,2
-4.261031,57.552358,2,30/04/2016,7,17:00,1,1,1,0,2
-4.32343,57.665918,2,30/04/2016,7,17:00,1,1,1,0,2
-4.151299,57.573352,2,01/05/2016,1,05:11,1,1,1,0,2
-4.087782,57.788314,3,20/05/2016,6,20:45,1,1,1,0,2
-4.255037,57.695928,3,28/05/2016,7,19:15,1,1,1,0,2
-4.032244,57.793925,3,09/06/2016,5,14:30,1,1,1,0,2
-4.030071,57.768407,3,11/06/2016,7,21:25,1,2,2,0,2
-4.337823,57.540644,3,15/06/2016,4,09:00,1,2,2,0,2
-3.988929,57.807271,2,19/06/2016,1,23:00,5,1,1,0,2
-4.169313,57.6888,3,29/06/2016,4,08:20,1,1,1,0,2
-4.292154,57.84555,3,13/07/2016,4,20:20,1,1,1,0,2
-4.045782,57.802431,3,17/07/2016,1,14:00,1,1,1,0,2
-4.268443,57.696434,3,23/07/2016,7,12:50,1,9,1,0,2
-4.071066,57.7476,3,26/07/2016,3,13:08,1,1,1,0,2
-4.296878,57.681966,3,25/07/2016,2,18:00,1,1,1,0,2
-4.243431,57.567319,2,30/07/2016,7,15:30,1,1,1,0,2
-4.256009,57.69618,3,30/07/2016,7,23:55,4,1,1,0,2
-4.289605,57.513322,3,14/08/2016,1,13:54,1,1,1,0,2
-4.129497,57.828178,2,15/08/2016,2,18:30,1,1,1,0,2
-4.16432,57.688922,3,19/08/2016,6,17:30,1,1,1,0,2
-4.167334,57.696409,3,27/08/2016,7,18:30,1,1,1,0,2
-3.911944,57.783784,3,01/09/2016,5,13:52,1,2,2,0,2
-4.248169,57.695322,3,14/09/2016,4,18:00,1,1,1,0,2
-4.318967,57.524485,3,15/09/2016,5,15:05,1,1,1,0,2
-4.306989,57.677927,2,23/09/2016,6,16:50,1,1,1,0,2
-4.24277,57.502185,3,26/09/2016,2,10:02,1,1,1,0,2
-4.292395,57.694636,3,06/10/2016,5,15:15,1,1,1,0,2
-4.070551,57.817618,3,15/10/2016,7,10:10,1,5,2,0,2
-4.030421,57.768069,3,16/10/2016,1,08:00,1,1,2,0,2
-4.190526,57.70725,3,26/10/2016,4,08:30,1,1,2,0,2
-4.045814,57.802404,3,01/11/2016,3,10:25,1,1,2,0,2
-4.26183,57.6956,3,14/11/2016,2,07:10,1,1,2,0,2
-4.230974,57.697046,1,08/12/2016,5,16:31,6,1,1,0,2
-4.077059,57.541035,3,09/12/2016,6,12:10,1,1,2,0,2
-3.949169,57.525698,2,16/01/2016,7,19:30,6,5,2,0,2
-3.959783,57.573153,3,10/01/2016,1,19:28,6,2,2,2,2
-3.778491,57.322597,3,11/01/2016,2,10:00,1,4,4,0,2
-3.831726,57.581643,3,27/01/2016,4,18:45,6,5,2,0,2
-3.937627,57.568464,2,08/02/2016,2,07:18,1,9,2,0,2
-3.99018,57.099716,2,26/02/2016,6,12:40,1,1,1,0,2
-3.843987,57.56478,3,25/03/2016,6,17:50,1,1,1,7,2
-4.034191,57.084893,3,20/04/2016,4,11:45,1,1,1,0,2
-3.935343,57.570484,2,23/04/2016,7,13:22,1,1,1,0,2
-3.627918,57.31504,3,13/05/2016,6,07:30,1,9,1,0,2
-3.909534,57.577697,3,21/05/2016,7,12:55,1,5,2,0,2
-4.118658,57.065836,2,26/05/2016,5,11:50,1,1,1,0,2
-4.03445,57.08479,3,28/05/2016,7,12:00,1,1,1,0,2
-3.863921,57.585476,3,01/06/2016,4,08:45,1,1,1,0,2
-3.948319,57.539817,3,12/06/2016,1,15:03,1,1,1,0,2
-4.037626,57.083732,3,08/07/2016,6,17:50,1,1,1,0,2
-3.757067,57.415125,3,08/07/2016,6,20:00,1,1,1,0,2
-3.904635,57.146187,3,25/07/2016,2,15:10,1,1,1,0,2
-3.870612,57.58482,3,29/07/2016,6,10:00,1,1,1,0,2
-3.82933,57.188118,3,05/08/2016,6,21:15,4,1,1,0,2
-3.829587,57.568683,2,13/08/2016,7,16:54,1,1,1,0,2
-3.879352,57.587233,3,16/08/2016,3,10:28,1,8,1,0,2
-3.849889,57.171033,3,21/08/2016,1,12:47,1,1,1,0,2
-3.660472,57.301237,3,27/08/2016,7,14:13,1,1,1,0,2
-3.828937,57.54438,3,02/09/2016,6,11:30,1,8,1,0,2
-3.858173,57.166031,2,08/09/2016,5,16:45,1,2,2,0,2
-3.850124,57.582597,3,12/09/2016,2,14:38,1,1,1,0,2
-4.116631,57.051969,3,19/09/2016,2,17:28,1,1,1,0,2
-3.870905,57.583351,3,21/09/2016,4,13:10,1,1,1,0,2
-3.939447,57.125005,3,25/09/2016,1,16:00,1,1,1,0,2
-3.609246,57.352072,3,27/09/2016,3,12:22,1,1,2,0,2
-3.913938,57.292261,3,30/09/2016,6,19:50,6,9,1,0,2
-3.996827,57.095297,3,23/10/2016,1,09:54,1,1,1,0,2
-3.823219,57.215557,3,10/11/2016,5,16:57,6,1,1,0,2
-3.609281,57.352116,3,19/11/2016,7,12:25,1,1,2,0,2
-4.14952,57.040725,3,15/12/2016,5,08:00,6,1,1,0,2
-4.283241,57.019495,3,26/12/2016,2,11:20,1,6,3,0,2
-3.823317,57.215538,3,29/12/2016,5,16:30,6,1,1,0,2
-4.230716,57.476152,3,11/01/2016,2,07:30,4,1,2,0,1
-4.234886,57.468512,3,19/01/2016,3,16:00,1,1,2,0,1
-4.150593,57.474013,3,19/01/2016,3,17:45,4,2,2,0,2
-4.174258,57.48465,3,24/01/2016,1,06:15,4,1,2,0,2
-4.228067,57.480862,3,29/01/2016,6,21:30,4,3,4,0,1
-4.196293,57.472902,3,29/01/2016,6,13:50,1,4,2,0,1
-3.788069,57.480995,3,01/02/2016,2,12:30,1,5,2,0,2
-4.028377,57.502077,3,06/02/2016,7,06:57,6,1,4,0,2
-4.078406,57.482807,2,06/02/2016,7,07:06,6,1,4,0,2
-4.077002,57.476882,3,07/02/2016,1,15:10,1,1,2,0,2
-4.229145,57.480484,3,14/02/2016,1,16:30,1,1,1,0,1
-4.228128,57.498572,3,19/02/2016,6,10:15,1,1,1,0,2
-4.237178,57.484727,3,27/02/2016,7,20:52,1,1,1,0,1
-4.188088,57.471804,3,11/03/2016,6,09:20,1,1,1,2,2
-4.248346,57.430255,2,12/03/2016,7,14:05,1,1,1,0,2
-4.04318,57.488909,1,24/03/2016,5,18:50,6,1,2,0,2
-4.334021,57.41395,3,08/04/2016,6,20:05,1,1,1,0,2
-4.239034,57.480695,2,25/04/2016,2,11:40,1,1,2,0,1
-4.23864,57.4778,3,09/05/2016,2,09:15,1,1,1,0,1
-4.122788,57.503605,3,13/05/2016,6,12:35,1,1,1,0,2
-4.266745,57.459191,3,22/05/2016,1,22:25,6,1,2,0,2
-4.225151,57.476538,3,25/05/2016,4,10:05,1,1,1,0,1
-4.179572,57.483956,3,25/05/2016,4,19:16,1,1,1,0,2
-4.247399,57.482712,3,27/05/2016,6,17:40,1,1,1,0,2
-4.236163,57.483127,3,21/06/2016,3,08:45,1,1,1,0,1
-4.248296,57.483477,3,22/06/2016,4,16:07,1,1,1,0,1
-4.301829,57.436981,2,22/06/2016,4,15:00,1,1,1,0,2
-4.187851,57.471736,3,23/06/2016,5,19:58,1,1,1,0,2
-4.265251,57.363035,3,27/06/2016,2,15:45,1,1,1,0,2
-4.233739,57.473762,3,01/07/2016,6,08:55,1,1,1,0,1
-4.221525,57.479181,3,04/07/2016,2,13:30,1,1,1,0,1
-4.122121,57.497857,3,16/08/2016,3,08:15,1,1,1,0,2
-4.216383,57.452943,3,29/08/2016,2,19:53,1,1,1,0,1
-4.07254,57.406915,2,31/08/2016,4,22:47,6,1,1,7,2
-4.230979,57.45858,3,31/08/2016,4,14:30,1,1,1,0,1
-4.127729,57.502174,3,12/09/2016,2,16:20,1,1,1,0,2
-4.19426,57.482111,3,19/09/2016,2,09:00,1,1,1,0,1
-4.224741,57.47446,3,20/09/2016,3,17:35,1,1,1,0,1
-4.190413,57.471359,2,23/09/2016,6,23:00,4,1,1,0,2
-4.151952,57.471042,3,28/09/2016,4,13:09,1,1,1,0,2
-4.116245,57.50562,3,03/10/2016,2,09:40,1,1,1,0,2
-4.220369,57.485689,2,18/10/2016,3,10:55,1,1,1,0,1
-4.232558,57.483928,3,19/10/2016,4,13:00,1,1,1,0,2
-4.092669,57.529734,3,31/10/2016,2,07:30,1,1,2,0,2
-4.245595,57.482681,3,31/10/2016,2,16:50,4,2,2,0,1
-4.23055,57.476173,3,05/11/2016,7,15:20,1,1,1,0,1
-4.17719,57.484851,3,10/11/2016,5,12:30,1,1,2,0,2
-4.169063,57.462024,3,24/11/2016,5,11:55,1,1,1,0,2
-4.226881,57.478924,3,27/11/2016,1,00:05,4,1,1,0,1
-4.219113,57.474892,3,08/12/2016,5,14:50,1,1,1,0,1
-4.222067,57.483978,3,15/12/2016,5,07:25,4,1,1,0,1
-4.083972,57.516652,3,19/12/2016,2,12:35,1,1,1,0,2
-4.192738,57.482605,3,20/12/2016,3,13:20,1,1,1,0,1
-3.926668,57.301806,2,22/12/2016,5,09:28,1,3,3,0,2
-4.32729,57.418613,1,22/12/2016,5,12:47,1,3,2,0,2
-3.620432,57.611563,2,01/03/2016,3,16:00,1,1,1,0,2
-3.61312,57.61163,3,22/04/2016,6,17:20,1,1,1,0,2
-3.6281,57.607485,3,19/04/2016,3,06:45,1,1,1,0,2
-3.62798,57.554246,2,25/06/2016,7,17:23,1,1,1,0,2
-3.666555,57.600713,3,30/08/2016,3,12:20,1,1,1,0,2
