Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-1.232094,60.189778,3,12/01/2016,3,06:19,6,1,4,0,2
-1.226014,60.160784,3,15/01/2016,6,14:36,1,1,2,0,2
-1.160008,60.154169,3,18/01/2016,2,18:30,4,1,2,0,2
-1.242009,60.307176,3,29/01/2016,6,23:12,5,6,3,0,2
-1.142327,60.153193,2,14/03/2016,2,17:30,1,1,1,0,2
-1.27253,59.982222,2,15/03/2016,3,09:30,1,1,1,0,2
-1.282205,59.9649,3,31/03/2016,5,11:30,1,1,1,0,2
-1.223325,60.177012,2,12/04/2016,3,12:28,1,1,1,0,2
-1.226087,60.160767,2,12/04/2016,3,13:50,1,1,1,0,2
-1.339862,60.377842,3,21/04/2016,5,06:35,1,1,2,0,2
-1.263077,60.39458,3,05/05/2016,5,10:15,1,4,1,0,2
-1.299792,59.91821,3,21/05/2016,7,01:00,6,1,1,0,2
-1.146089,60.15188,3,27/05/2016,6,20:15,1,1,1,0,2
-1.499027,60.256979,3,16/06/2016,5,08:10,1,1,1,0,2
-1.487716,60.228033,2,01/08/2016,2,03:30,6,1,1,0,2
-1.229857,60.07737,3,09/08/2016,3,07:03,1,1,2,0,2
-1.389158,60.490026,3,21/08/2016,1,03:30,6,7,2,0,2
-1.20366,60.133794,3,25/08/2016,5,18:45,1,1,1,7,2
-1.213327,60.136824,3,26/08/2016,6,19:45,1,1,1,0,2
-1.307352,59.872966,3,02/10/2016,1,15:50,1,1,1,0,2
-1.30001,60.225038,3,30/10/2016,1,04:00,6,1,2,0,2
-1.266617,60.142473,3,03/11/2016,5,12:00,1,1,2,0,2
-1.289943,60.434063,3,05/11/2016,7,18:20,6,2,2,0,2
-1.221366,60.060196,3,25/11/2016,6,10:40,1,4,1,0,2
-1.1972,60.138856,3,31/12/2016,7,17:15,1,2,2,0,2
