Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.46013,56.960722,3,16/09/2016,6,17:50,1,1,1,0,2
-4.964262,56.663392,3,15/01/2016,6,05:40,6,3,3,0,2
-4.757833,56.608439,3,17/01/2016,1,15:30,1,1,2,0,2
-4.968018,56.880403,3,16/03/2016,4,15:00,1,1,1,0,2
-5.100474,56.692702,3,18/03/2016,6,21:00,6,1,2,7,2
-4.993231,56.871522,3,20/04/2016,4,08:40,1,1,1,0,2
-4.746258,56.599411,3,04/05/2016,4,11:30,1,1,1,0,2
-4.909938,56.956857,3,19/05/2016,5,21:15,1,1,2,0,2
-4.913106,56.894163,3,30/05/2016,2,12:20,1,1,1,0,2
-4.861668,56.654064,3,04/06/2016,7,10:53,1,1,1,0,2
-4.881503,56.658648,3,08/06/2016,4,09:20,1,1,1,0,2
-5.017038,56.669961,3,11/06/2016,7,12:50,1,1,1,0,2
-4.910613,56.956231,3,12/06/2016,1,13:00,1,1,2,0,2
-5.096884,56.821874,3,13/06/2016,2,18:15,1,1,1,0,1
-4.996608,56.668244,3,26/06/2016,1,22:50,6,1,2,0,2
-4.96198,56.664057,2,09/07/2016,7,16:00,1,2,2,0,2
-4.827485,56.643214,1,15/07/2016,6,14:50,1,1,1,0,2
-4.767316,56.889677,3,30/07/2016,7,12:00,1,1,1,0,2
-5.094456,56.835561,3,05/08/2016,6,23:04,4,1,2,0,1
-5.088851,56.676065,3,09/08/2016,3,16:45,1,1,1,0,2
-5.077516,56.831962,1,18/08/2016,5,17:10,1,1,1,0,1
-4.816044,56.886071,3,24/08/2016,4,08:13,1,1,1,0,2
-4.664121,56.895525,3,31/08/2016,4,20:30,1,2,2,0,2
-4.84371,56.647455,3,19/08/2016,6,16:00,1,5,2,0,2
-4.673518,56.891208,3,25/09/2016,1,09:30,1,2,2,0,2
-5.01639,56.855819,3,25/09/2016,1,11:40,1,1,1,0,2
-4.839294,56.646666,3,26/09/2016,2,21:30,6,4,2,0,2
-5.07866,56.836509,3,27/10/2016,5,18:15,4,2,2,0,1
-4.727555,56.890022,3,21/12/2016,4,10:09,1,2,2,0,2
-4.383633,56.433682,3,06/01/2016,4,21:45,6,2,2,0,2
-4.67678,56.360048,3,03/02/2016,4,08:45,1,1,4,0,2
-4.343384,56.098753,3,27/02/2016,7,11:30,1,1,1,0,2
-4.717348,56.439052,3,20/03/2016,1,14:30,1,1,1,0,2
-4.38399,56.17863,2,25/03/2016,6,07:10,1,1,2,0,2
-4.678065,56.359202,3,14/04/2016,5,19:40,1,1,1,0,2
-4.392618,56.194282,2,14/05/2016,7,13:30,1,1,1,0,2
