Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-1.779904,50.849198,3,01/01/2016,6,05:00,6,4,1,0,1
-1.70893,50.82952,3,02/01/2016,7,21:58,6,1,2,0,2
-1.782019,50.849409,3,06/01/2016,4,08:10,1,1,1,0,1
-1.787922,50.854105,3,06/01/2016,4,07:17,4,2,2,0,2
-1.70141,50.868646,1,08/01/2016,6,15:25,1,8,2,0,2
-1.783668,50.913746,3,08/01/2016,6,20:33,6,2,2,0,2
-1.740017,50.782471,3,21/01/2016,5,20:45,4,2,2,0,2
-1.778525,50.840356,3,28/01/2016,5,16:30,6,1,1,0,1
-1.799734,50.845961,3,28/01/2016,5,11:50,1,1,1,0,2
-1.680135,50.881233,3,04/02/2016,5,08:00,1,1,1,0,2
-1.878026,50.960473,3,04/02/2016,5,23:05,6,1,1,0,2
-1.706027,50.866679,3,07/02/2016,1,15:00,1,5,2,1,2
-1.775548,50.850998,2,09/02/2016,3,16:44,1,1,2,0,1
-1.714134,50.83759,3,11/02/2016,5,06:27,6,1,4,0,2
-1.769947,50.85471,3,12/02/2016,6,18:35,5,1,2,0,1
-1.673281,50.802348,3,16/02/2016,3,09:50,1,1,1,0,2
-1.701644,50.760689,2,16/02/2016,3,11:50,1,1,1,0,2
-1.753373,50.853759,3,22/02/2016,2,01:42,6,1,1,0,1
-1.788581,50.780429,3,28/02/2016,1,18:15,6,1,1,0,2
-1.799151,50.846041,3,02/03/2016,4,00:05,7,1,1,0,1
-1.702121,50.868558,3,13/03/2016,1,16:10,1,1,1,0,2
-1.793269,50.846318,3,26/03/2016,7,12:30,1,1,1,0,1
-1.789736,50.883506,3,27/03/2016,1,17:31,1,1,1,0,2
-1.694531,50.781795,2,28/03/2016,2,01:15,6,5,2,2,2
-1.775715,50.786529,3,02/04/2016,7,15:40,1,1,1,0,2
-1.713077,50.755205,3,04/04/2016,2,16:20,1,1,1,0,2
-1.788495,50.862479,3,07/04/2016,5,18:50,1,1,2,0,2
-1.70557,50.867056,2,10/04/2016,1,21:50,6,2,2,0,2
-1.792485,50.879068,3,16/04/2016,7,13:00,1,1,1,0,2
-1.787159,50.850075,3,17/04/2016,1,16:20,1,1,1,0,1
-1.770049,50.854305,3,27/04/2016,4,15:25,1,1,1,0,1
-1.786552,50.929937,1,28/04/2016,5,09:12,1,1,1,0,2
-1.78803,50.780032,3,02/05/2016,2,08:36,1,1,1,0,2
-1.715432,50.815705,3,03/05/2016,3,12:25,1,1,1,0,2
-1.69794,50.7613,3,12/05/2016,5,15:35,1,1,1,0,2
-1.701886,50.760456,3,15/05/2016,1,13:46,1,1,1,0,2
-1.791136,50.796117,2,16/05/2016,2,12:20,1,1,1,0,2
-1.781747,50.904785,3,18/05/2016,4,11:00,1,1,2,0,2
-1.694472,50.782172,2,27/05/2016,6,18:45,1,1,1,0,2
-1.849881,50.94544,3,28/05/2016,7,12:20,1,1,1,0,2
-1.788434,50.856993,3,01/06/2016,4,15:20,1,1,1,0,1
-1.790173,50.934953,3,09/06/2016,5,15:05,1,1,1,0,2
