Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-2.467577,53.702425,2,20/04/2016,4,10:00,1,1,1,0,1
-2.372018,53.722265,3,26/04/2016,3,21:40,6,1,2,0,2
-2.461124,53.749549,3,25/04/2016,2,19:15,1,1,1,0,1
-2.331635,53.77101,3,06/04/2016,4,17:45,1,2,2,0,2
-2.480359,53.774012,3,12/04/2016,3,09:35,1,1,1,0,1
-2.471817,53.742946,3,10/04/2016,1,17:00,1,1,1,0,1
-2.379373,53.764936,3,14/04/2016,5,17:50,1,1,1,0,2
-2.518709,53.733854,3,12/04/2016,3,16:40,1,1,1,0,1
-2.409057,53.697336,3,14/04/2016,5,17:45,1,1,1,0,2
-2.444202,53.726693,3,16/04/2016,7,16:30,1,2,2,0,2
-2.465666,53.693984,3,16/04/2016,7,19:15,1,1,2,0,1
-2.328822,53.779916,3,19/04/2016,3,09:20,1,1,1,0,2
-2.443289,53.755189,3,16/04/2016,7,16:45,1,2,2,0,2
-2.40509,53.741572,1,20/04/2016,4,09:30,1,1,1,0,1
-2.492434,53.742594,3,20/04/2016,4,14:38,1,8,1,0,1
-2.339182,53.728474,3,28/04/2016,5,05:57,1,3,3,0,1
-2.468559,53.722645,2,23/04/2016,7,14:00,1,1,1,0,1
-2.47392,53.754623,3,31/01/2016,1,19:40,4,2,2,0,1
-2.374066,53.748145,3,12/04/2016,3,16:10,1,1,1,0,1
-2.491389,53.731003,3,29/01/2016,6,21:10,4,1,2,0,1
-2.388125,53.792682,3,23/04/2016,7,11:30,1,1,1,0,2
-2.490909,53.728848,2,29/01/2016,6,12:16,1,1,1,0,1
-2.507574,53.740733,2,24/04/2016,1,21:15,4,1,2,0,1
-2.480512,53.774101,3,02/01/2016,7,15:00,1,8,2,0,1
-2.484608,53.747659,3,28/04/2016,5,16:00,1,9,1,0,1
-2.477683,53.738698,3,27/01/2016,4,14:35,1,2,2,0,1
-2.487378,53.751153,1,25/01/2016,2,09:57,1,1,2,0,1
-2.391912,53.742964,3,23/04/2016,7,13:14,1,1,1,0,1
-2.408903,53.712707,3,31/01/2016,1,11:20,1,2,2,0,2
-2.39696,53.763801,3,31/01/2016,1,19:01,4,5,2,0,2
-2.482459,53.745421,2,11/01/2016,2,17:25,4,1,1,0,1
-2.391513,53.748988,3,19/01/2016,3,22:30,4,1,1,0,1
-2.520964,53.732316,3,30/01/2016,7,15:15,1,8,2,0,1
-2.549427,53.776142,3,18/01/2016,2,07:15,4,1,2,0,2
-2.459899,53.692838,3,07/01/2016,5,15:30,1,1,1,0,1
-2.372694,53.74734,3,28/04/2016,5,13:00,1,2,2,0,1
-2.37069,53.760829,3,13/01/2016,4,08:47,1,2,4,0,1
-2.46668,53.744584,3,11/01/2016,2,19:05,4,2,2,0,1
-2.470136,53.741694,3,24/03/2016,5,15:40,1,1,1,0,1
-2.410459,53.779125,3,19/04/2016,3,22:10,6,1,1,0,2
-2.479179,53.750287,2,29/01/2016,6,09:20,1,2,2,0,1
-2.479856,53.743184,3,26/04/2016,3,13:25,1,1,1,0,1
-2.421367,53.671137,3,28/04/2016,5,07:05,1,1,4,3,2
-2.374109,53.752998,3,27/01/2016,4,17:25,4,1,2,0,1
-2.480511,53.774011,3,29/04/2016,6,09:22,1,3,2,0,1
-2.444947,53.725432,2,26/01/2016,3,13:25,1,4,1,0,2
-2.443903,53.755816,3,17/01/2016,1,12:50,1,1,2,0,2
-2.54059,53.714252,3,29/04/2016,6,16:51,1,1,1,0,2
-2.474468,53.749407,3,25/01/2016,2,20:30,1,1,2,0,1
-2.367276,53.752031,1,29/04/2016,6,21:55,4,1,1,0,1
