Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
-1.452122,60.490191,3,13/12/2016,3,10:45,1,1,1,0,2
