Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-0.289245,54.208743,2,02/01/2016,7,06:20,4,2,2,0,2
-0.404654,54.238497,3,02/01/2016,7,19:14,4,2,2,0,1
-0.410338,54.285034,3,04/01/2016,2,15:25,1,2,2,6,1
-0.402969,54.273377,3,05/01/2016,3,17:40,4,1,2,0,1
-0.433435,54.286046,3,12/01/2016,3,15:35,1,1,2,0,1
-0.402953,54.282527,3,13/01/2016,4,14:53,1,1,1,0,1
-0.451933,54.172481,3,14/01/2016,5,15:50,1,6,3,0,2
-0.390754,54.259327,3,18/01/2016,2,11:30,1,1,2,0,2
-0.403208,54.284274,3,21/01/2016,5,18:03,4,1,1,0,1
-0.398153,54.283506,3,22/01/2016,6,09:40,1,2,2,0,1
-0.409173,54.282178,3,24/01/2016,1,21:55,4,1,2,0,1
-0.487914,54.275084,3,28/01/2016,5,09:20,1,1,2,0,2
-0.436819,54.212483,3,29/01/2016,6,11:49,1,1,1,0,2
-0.38238,54.252051,3,02/02/2016,3,09:17,1,1,1,0,2
-0.43586,54.281242,3,02/02/2016,3,17:30,4,1,1,0,1
-0.465981,54.19444,3,11/02/2016,5,18:56,6,1,1,0,2
-0.491229,54.184306,2,14/02/2016,1,20:55,6,3,3,0,2
-0.345675,54.230627,3,15/02/2016,2,16:28,1,2,2,0,2
-0.404396,54.238439,3,23/02/2016,3,16:20,1,1,1,0,1
-0.4016,54.286932,3,24/02/2016,4,20:00,4,1,1,0,1
-0.41579,54.26987,3,26/02/2016,6,08:21,1,1,1,0,1
-0.44415,54.298921,3,02/03/2016,4,14:54,1,1,1,0,2
-0.443556,54.236021,3,06/03/2016,1,11:07,1,1,1,0,2
-0.405816,54.280003,3,05/03/2016,7,09:32,1,1,1,0,1
-0.412914,54.240386,3,07/03/2016,2,18:33,4,1,2,0,1
-0.405461,54.282839,3,08/03/2016,3,15:05,1,1,1,0,1
-0.409591,54.282894,3,08/03/2016,3,16:15,1,1,1,0,1
-0.414763,54.276616,3,11/03/2016,6,12:05,1,1,1,0,1
-0.403928,54.279178,3,11/03/2016,6,16:00,1,1,1,0,1
-0.391331,54.289456,2,25/03/2016,6,19:05,4,1,1,0,2
-0.407779,54.281683,3,28/03/2016,2,21:37,1,1,1,0,1
-0.442031,54.296818,3,30/03/2016,4,17:45,1,2,2,0,2
-0.400614,54.269562,3,02/04/2016,7,18:01,1,1,1,0,1
-0.450979,54.326163,3,03/04/2016,1,15:38,1,1,1,0,2
-0.433417,54.284509,3,12/04/2016,3,16:48,1,1,1,0,1
-0.439701,54.240978,3,14/04/2016,5,19:00,1,1,2,0,2
-0.420426,54.287989,3,16/04/2016,7,14:58,1,1,1,0,1
-0.438358,54.28913,3,17/04/2016,1,13:00,1,1,1,0,2
-0.415742,54.269123,3,20/04/2016,4,17:30,1,1,1,0,1
-0.398708,54.267631,3,21/04/2016,5,16:21,1,1,1,0,1
-0.271624,54.156257,3,22/04/2016,6,10:40,1,1,1,0,2
-0.401141,54.28529,3,18/04/2016,2,15:40,1,1,1,0,1
-0.402671,54.270775,3,26/04/2016,3,15:20,1,1,1,0,1
-0.43964,54.240986,3,29/04/2016,6,08:10,1,1,2,0,2
-0.39807,54.240117,2,29/04/2016,6,15:30,1,1,2,0,1
