Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.137464,56.396919,1,17/04/2016,1,15:05,1,1,1,0,2
-4.235103,56.499517,2,23/07/2016,7,15:40,1,1,1,0,2
-3.985808,56.35831,3,01/08/2016,2,17:08,1,1,1,0,2
-4.383633,56.433682,3,06/01/2016,4,21:45,6,2,2,0,2
-4.025557,56.122827,2,19/01/2016,3,17:23,1,1,2,0,2
-4.058262,56.159806,3,20/01/2016,4,17:10,6,1,2,0,2
-4.256704,56.237765,3,02/02/2016,3,22:00,6,1,4,0,2
-4.67678,56.360048,3,03/02/2016,4,08:45,1,1,4,0,2
-4.445722,56.045573,3,13/02/2016,7,05:30,4,2,4,0,2
-3.966891,56.185397,2,18/02/2016,5,17:40,4,1,2,0,2
-3.973241,56.173164,3,21/02/2016,1,12:30,1,1,2,0,2
-4.343384,56.098753,3,27/02/2016,7,11:30,1,1,1,0,2
-4.073449,56.19896,3,28/02/2016,1,12:15,1,1,1,3,2
-4.397818,56.009799,3,02/03/2016,4,14:30,1,4,2,0,2
-4.40667,56.015154,2,04/03/2016,6,17:20,1,1,1,0,2
-4.181465,56.016603,3,09/03/2016,4,07:55,1,1,4,0,2
-4.052243,56.12697,2,11/03/2016,6,14:50,1,1,2,0,2
-4.031848,56.187806,3,13/03/2016,1,19:20,6,1,1,0,2
-4.717348,56.439052,3,20/03/2016,1,14:30,1,1,1,0,2
-4.057196,56.161559,3,22/03/2016,3,12:16,1,1,1,0,2
-4.112045,56.204885,3,23/03/2016,4,15:15,1,1,1,0,2
-4.38399,56.17863,2,25/03/2016,6,07:10,1,1,2,0,2
-4.070627,56.131318,3,29/03/2016,3,08:00,1,1,1,0,2
-4.215562,56.39118,2,10/04/2016,1,13:30,1,1,1,0,2
-4.678065,56.359202,3,14/04/2016,5,19:40,1,1,1,0,2
-4.336536,56.421672,2,20/04/2016,4,12:25,1,1,1,0,2
-4.100675,56.132267,3,22/04/2016,6,07:00,1,1,1,7,2
-4.330669,55.993138,3,29/04/2016,6,16:15,1,1,1,0,2
-3.966778,56.132449,3,30/04/2016,7,08:45,1,1,1,0,2
