Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-5.195412,51.904545,2,28/01/2016,5,07:30,1,1,1,2,2
-5.174074,51.938042,3,11/02/2016,5,12:15,1,1,1,0,2
-5.144737,51.932624,3,27/05/2016,6,15:10,1,2,2,0,2
-5.12671,51.957929,2,02/07/2016,7,23:45,6,1,1,0,2
-5.104707,51.734105,3,25/07/2016,2,12:00,1,2,2,0,2
-5.240612,51.880012,3,30/07/2016,7,16:20,1,1,1,2,2
-5.241217,51.890429,3,25/07/2016,2,15:40,1,1,1,0,2
-5.264653,51.882855,3,14/09/2016,4,14:35,1,1,1,0,2
-5.11749,51.921567,3,26/10/2016,4,17:15,1,1,2,0,2
-5.137903,51.878482,2,10/09/2016,7,12:00,1,1,1,0,2
-5.111425,51.755964,2,26/11/2016,7,23:10,6,1,4,0,2
