Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.210176,56.955945,1,30/03/2016,4,10:45,1,1,1,0,2
-4.255521,56.867995,3,08/06/2016,4,14:55,1,1,1,0,2
-4.236035,56.917842,3,27/06/2016,2,15:44,1,1,1,0,2
-4.236368,56.912983,3,22/08/2016,2,13:50,1,1,1,0,2
-3.665999,56.316304,3,18/12/2016,1,09:00,1,1,2,0,2
-3.585741,56.565655,3,09/10/2016,1,15:25,1,1,1,0,2
-3.852723,56.366131,3,16/01/2016,7,14:10,1,3,3,0,2
-3.72376,56.692042,2,08/03/2016,3,12:30,1,1,2,0,2
-4.137464,56.396919,1,17/04/2016,1,15:05,1,1,1,0,2
-3.869245,56.280604,2,23/04/2016,7,16:18,1,1,1,0,2
-3.726011,56.262393,3,29/04/2016,6,16:45,1,1,1,0,2
-3.790879,56.752961,3,03/05/2016,3,07:45,1,1,1,0,2
-3.736222,56.703802,3,05/05/2016,5,19:45,1,1,1,0,2
-3.646464,56.323008,3,07/05/2016,7,11:50,1,1,1,0,2
-3.76782,56.435673,2,22/05/2016,1,15:10,1,1,1,0,2
-3.584163,56.753917,2,20/05/2016,6,17:30,1,1,1,0,2
-3.832553,56.596624,2,14/05/2016,7,17:00,1,1,1,0,2
-3.790147,56.357148,3,24/05/2016,3,09:00,1,1,1,0,2
-3.834057,56.30143,3,05/06/2016,1,11:40,1,1,1,0,2
-3.837311,56.368526,3,20/06/2016,2,22:13,1,1,1,0,2
-3.928801,56.76962,3,01/07/2016,6,12:45,1,1,1,0,2
-3.614749,56.408314,1,24/06/2016,6,11:30,1,1,1,0,2
-3.733269,56.705308,3,06/06/2016,2,16:45,1,1,1,0,2
-3.840791,56.775866,3,11/07/2016,2,18:00,1,2,2,0,2
-4.249507,56.602191,3,13/07/2016,4,19:15,1,2,2,0,2
-3.827076,56.728049,3,14/07/2016,5,14:00,1,1,1,0,2
-3.975607,56.772203,3,17/07/2016,1,15:35,1,1,1,0,2
-4.235103,56.499517,2,23/07/2016,7,15:40,1,1,1,0,2
-3.710455,56.680607,3,24/07/2016,1,15:00,1,1,1,0,2
-3.707528,56.295826,2,26/07/2016,3,11:45,1,1,1,0,2
-3.729049,56.282506,3,20/07/2016,4,17:45,1,1,1,0,2
-3.729921,56.282144,2,30/07/2016,7,06:50,1,1,1,0,2
-3.70292,56.29615,2,01/08/2016,2,13:40,1,1,1,0,2
-3.58916,56.561038,3,08/08/2016,2,09:55,1,1,1,0,2
-3.616634,56.337311,2,26/07/2016,3,13:59,1,1,1,0,2
-3.985808,56.35831,3,01/08/2016,2,17:08,1,1,1,0,2
-3.586913,56.560618,2,13/08/2016,7,15:00,1,1,1,0,2
-3.769131,56.741599,3,14/09/2016,4,16:40,1,1,1,0,2
-3.826284,56.7572,1,15/09/2016,5,07:43,1,7,1,0,2
-3.765277,56.720089,2,09/10/2016,1,15:55,1,1,1,0,2
-3.697554,56.379181,3,05/10/2016,4,14:15,1,1,1,0,2
-3.741566,56.298425,2,10/08/2016,4,10:44,1,1,1,0,2
-3.706331,56.290379,3,30/09/2016,6,06:30,1,2,2,0,2
-3.64111,56.629587,3,04/11/2016,6,14:25,1,1,2,0,2
-3.729083,56.282533,2,06/11/2016,1,16:50,7,1,1,0,2
-3.623836,56.220383,3,08/11/2016,3,17:00,6,2,2,0,2
-3.708683,56.68906,2,06/11/2016,1,18:35,6,1,1,0,2
-3.845104,56.760706,3,20/11/2016,1,15:10,1,1,2,0,2
-3.766813,56.721136,3,23/11/2016,4,09:30,1,1,2,0,2
-3.72897,56.282543,3,16/11/2016,4,08:40,1,1,1,0,2
-3.802903,56.72876,3,18/11/2016,6,18:15,6,7,4,0,2
-3.587488,56.560745,3,11/12/2016,1,17:20,6,1,1,0,2
-3.589699,56.118009,3,20/02/2016,7,10:00,1,1,2,0,2
-3.648675,56.093001,3,25/04/2016,2,04:45,6,1,1,0,2
-3.658842,56.093925,1,14/07/2016,5,19:00,1,1,1,0,2
-3.651806,56.093291,3,07/10/2016,6,07:11,6,1,1,0,2
-3.585564,56.117209,3,11/11/2016,6,13:15,1,1,2,0,2
-3.93369,56.115421,3,08/01/2016,6,09:25,1,1,4,0,1
-3.705556,56.14114,3,09/01/2016,7,09:35,1,1,4,0,2
-3.937561,56.115639,3,07/01/2016,5,17:30,4,1,2,0,1
-4.025557,56.122827,2,19/01/2016,3,17:23,1,1,2,0,2
-4.058262,56.159806,3,20/01/2016,4,17:10,6,1,2,0,2
-3.703127,56.115707,3,22/01/2016,6,13:24,1,1,2,0,2
-3.938277,56.127634,3,20/01/2016,4,17:45,1,1,1,0,1
-3.932718,56.091855,3,29/01/2016,6,12:00,1,5,2,0,1
-4.256704,56.237765,3,02/02/2016,3,22:00,6,1,4,0,2
-3.937561,56.11563,3,04/02/2016,5,19:00,4,2,2,0,1
-3.939654,56.123981,3,06/02/2016,7,19:00,4,2,2,0,1
-3.77908,56.120252,3,06/02/2016,7,08:30,1,1,1,0,2
-3.707762,56.120118,3,08/02/2016,2,08:01,1,2,5,0,2
-3.940549,56.138544,3,18/02/2016,5,08:30,1,1,2,0,1
-3.966891,56.185397,2,18/02/2016,5,17:40,4,1,2,0,2
-3.973241,56.173164,3,21/02/2016,1,12:30,1,1,2,0,2
-3.910919,56.109682,3,21/02/2016,1,15:02,1,1,1,0,2
-3.94303,56.128386,3,24/02/2016,4,11:03,1,1,1,0,1
-4.073449,56.19896,3,28/02/2016,1,12:15,1,1,1,3,2
-3.776383,56.115834,3,05/03/2016,7,16:30,1,1,1,0,1
-3.79407,56.116737,3,08/03/2016,3,09:25,1,1,2,0,1
-3.919588,56.113583,3,10/03/2016,5,14:40,1,1,1,0,1
-4.052243,56.12697,2,11/03/2016,6,14:50,1,1,2,0,2
-4.031848,56.187806,3,13/03/2016,1,19:20,6,1,1,0,2
-3.937614,56.09877,3,14/03/2016,2,07:30,1,1,1,0,1
-3.861547,56.135374,3,14/03/2016,2,22:40,4,1,1,0,2
-3.905098,56.106124,2,16/03/2016,4,03:05,6,1,1,0,2
-3.730419,56.103798,3,16/03/2016,4,17:35,1,1,1,0,2
-3.791229,56.117228,3,19/03/2016,7,18:20,4,1,1,0,1
-3.917886,56.09294,3,20/03/2016,1,19:00,4,1,1,0,2
-3.781184,56.120195,3,17/03/2016,5,12:54,1,1,1,6,1
-3.942114,56.104154,3,09/03/2016,4,15:15,1,1,1,0,1
-4.057196,56.161559,3,22/03/2016,3,12:16,1,1,1,0,2
-4.112045,56.204885,3,23/03/2016,4,15:15,1,1,1,0,2
-3.920268,56.112377,3,09/02/2016,3,15:40,1,1,1,0,1
-4.070627,56.131318,3,29/03/2016,3,08:00,1,1,1,0,2
-3.794991,56.110964,3,08/04/2016,6,18:50,1,1,1,0,1
-4.215562,56.39118,2,10/04/2016,1,13:30,1,1,1,0,2
-4.336536,56.421672,2,20/04/2016,4,12:25,1,1,1,0,2
-3.935612,56.114932,2,21/04/2016,5,14:20,1,1,1,0,1
-3.800833,56.153034,3,31/03/2016,5,17:00,1,1,1,0,2
-3.794165,56.132615,3,17/04/2016,1,16:00,1,1,1,0,1
-4.100675,56.132267,3,22/04/2016,6,07:00,1,1,1,7,2
-3.738671,56.149871,3,23/04/2016,7,23:50,4,1,1,0,2
-3.769181,56.141512,2,15/04/2016,6,10:30,1,1,1,0,2
-3.724149,56.154882,3,28/04/2016,5,15:36,1,2,2,0,2
-3.966778,56.132449,3,30/04/2016,7,08:45,1,1,1,0,2
-4.201434,56.220356,3,02/05/2016,2,15:23,1,1,1,0,2
-3.738999,56.151421,3,03/05/2016,3,09:40,1,1,1,0,2
-3.935395,56.096837,3,05/05/2016,5,19:30,1,1,1,0,1
-3.786742,56.116556,3,01/05/2016,1,06:00,1,1,1,0,1
-4.283212,56.277784,3,08/05/2016,1,15:30,1,1,1,0,2
-3.936949,56.212865,3,09/05/2016,2,19:30,1,1,1,0,2
-3.844023,56.137084,3,12/05/2016,5,17:00,1,1,1,0,2
-3.858352,56.151211,3,17/05/2016,3,08:30,1,1,1,0,2
-3.738917,56.147819,3,17/05/2016,3,23:40,7,2,2,0,2
-4.250632,56.248418,3,18/05/2016,4,14:30,1,2,2,0,2
-3.640015,56.140733,3,22/05/2016,1,16:15,1,1,1,0,2
-4.085977,56.202263,2,28/05/2016,7,15:00,1,1,1,0,2
-4.02275,56.151487,3,29/05/2016,1,12:00,1,1,1,0,2
-3.892094,56.108867,3,31/05/2016,3,11:30,1,1,1,0,2
-3.943337,56.128417,3,01/06/2016,4,20:35,1,1,1,0,1
-3.973932,56.173755,3,02/06/2016,5,16:20,1,1,1,0,2
-3.953682,56.124587,3,04/06/2016,7,14:53,1,1,1,0,1
-3.628824,56.180555,3,05/06/2016,1,19:24,1,1,1,0,2
-3.979664,56.137384,3,30/05/2016,2,14:30,1,1,1,0,2
-3.756243,56.153559,3,07/06/2016,3,06:45,1,1,1,0,2
-3.966893,56.185109,3,14/06/2016,3,11:35,1,1,2,0,2
-3.723734,56.15496,2,16/06/2016,5,08:00,1,2,2,0,2
-3.90241,56.089792,3,16/06/2016,5,13:30,1,2,2,0,2
-3.863939,56.135257,3,10/06/2016,6,08:20,1,1,1,0,2
-3.795796,56.117889,2,16/06/2016,5,20:00,1,1,2,0,1
-3.84832,56.135411,3,21/06/2016,3,13:10,1,1,1,0,2
-4.218419,56.180437,3,27/06/2016,2,06:50,1,1,1,0,2
-3.927207,56.135661,3,30/06/2016,5,18:00,1,1,1,0,1
-3.937754,56.132593,3,01/07/2016,6,20:30,1,1,1,0,1
-3.938896,56.091956,3,02/07/2016,7,07:45,1,1,2,0,2
-4.220061,56.244845,3,03/07/2016,1,17:05,1,1,1,0,2
-3.967945,56.161592,3,10/07/2016,1,18:45,1,2,2,3,2
-3.971696,56.171625,3,11/07/2016,2,10:00,1,1,2,0,2
-3.937731,56.100125,3,12/07/2016,3,12:45,1,1,1,0,1
-4.253207,56.121822,3,13/07/2016,4,15:55,1,1,2,0,2
-3.836706,56.139574,3,24/07/2016,1,13:00,1,2,2,0,2
-3.975538,56.109654,3,25/07/2016,2,09:45,1,1,1,0,1
-3.794657,56.121051,3,26/07/2016,3,14:27,1,1,1,0,1
-4.064144,56.183901,2,27/07/2016,4,15:00,1,1,1,0,2
-3.934813,56.151556,2,27/07/2016,4,08:40,1,1,1,0,2
-3.964064,56.119624,3,30/07/2016,7,12:16,1,1,1,0,2
-3.964642,56.184264,3,29/07/2016,6,15:00,1,1,1,0,2
-3.65438,56.147677,3,31/07/2016,1,06:00,6,1,1,0,2
-3.836776,56.137659,3,27/07/2016,4,13:40,1,1,1,0,2
-4.217786,56.244581,3,01/08/2016,2,20:49,1,1,1,0,2
-4.285815,56.26049,3,01/08/2016,2,18:00,1,1,1,0,2
-4.0355,56.155106,3,01/08/2016,2,11:00,1,1,1,0,2
-4.318141,56.467663,3,04/08/2016,5,15:35,1,1,1,0,2
-3.945586,56.122936,3,04/08/2016,5,10:30,1,1,1,0,2
-3.972903,56.172854,3,05/08/2016,6,15:45,1,1,1,0,2
-3.787894,56.115722,2,30/07/2016,7,14:10,1,1,1,0,1
-4.021952,56.151311,2,06/08/2016,7,13:00,1,1,1,0,2
-4.058061,56.191273,3,30/06/2016,5,10:35,1,1,1,0,2
-3.809683,56.123815,2,29/07/2016,6,18:15,1,1,1,0,1
-3.95464,56.200518,3,12/08/2016,6,20:10,1,1,2,0,2
-4.217749,56.390907,1,13/08/2016,7,13:15,1,1,2,0,2
-3.937808,56.11479,3,08/08/2016,2,15:30,1,1,1,0,1
-3.771582,56.111472,3,15/08/2016,2,18:15,1,1,1,0,2
-3.79361,56.113437,3,15/08/2016,2,16:00,1,1,1,0,1
-3.768418,56.115067,2,17/08/2016,4,12:00,1,1,1,0,2
