Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-2.237721,55.26131,3,08/01/2016,6,14:20,1,3,4,3,2
-2.246276,55.265508,3,08/01/2016,6,13:30,1,3,3,0,2
-2.094467,55.564468,3,11/01/2016,2,09:15,1,8,4,0,2
-2.374234,55.319413,3,20/01/2016,4,06:00,6,1,4,0,2
-2.103002,55.566312,3,29/03/2016,3,22:17,6,1,1,0,2
-2.47715,55.353498,3,20/05/2016,6,23:25,6,2,2,0,2
-2.092175,55.682754,2,22/05/2016,1,14:45,1,8,2,0,2
-2.196683,55.366087,2,06/06/2016,2,20:00,1,1,1,0,2
-2.204613,55.239462,3,26/01/2016,3,17:53,6,4,5,2,2
-2.198801,55.671683,3,12/07/2016,3,18:00,1,1,1,0,2
-2.114807,55.715774,2,18/07/2016,2,16:11,1,1,1,0,2
-2.202314,55.217352,2,26/06/2016,1,12:27,1,1,1,0,2
-2.170948,55.229782,3,12/08/2016,6,14:00,1,1,1,0,2
-2.224625,55.647235,3,23/07/2016,7,08:10,1,1,1,0,2
-2.094369,55.589807,3,13/02/2016,7,15:23,1,3,3,0,2
-2.205745,55.643692,3,10/08/2016,4,17:30,1,2,2,0,2
-2.155697,55.225759,2,02/10/2016,1,12:35,1,1,1,0,2
-2.590498,55.236561,3,29/02/2016,2,07:30,1,1,1,0,2
-2.230468,55.649281,2,18/10/2016,3,03:20,6,9,2,0,2
-2.41479,55.324907,2,25/11/2016,6,07:39,6,1,4,0,2
-2.159906,55.22853,3,16/12/2016,6,16:29,6,1,1,0,2
-2.123137,55.342092,2,05/08/2016,6,14:30,1,1,1,-1,2
-2.078186,55.765473,3,28/10/2016,6,10:20,1,1,1,0,2
-2.101745,55.662997,2,30/12/2016,6,13:21,1,1,2,0,2
-2.552527,55.66016,3,03/01/2016,1,16:00,6,2,2,0,2
-2.784823,55.428183,3,07/01/2016,5,16:30,4,8,1,0,1
-2.676941,56.057334,3,08/01/2016,6,09:00,1,8,4,0,2
-2.62119,55.646901,2,04/01/2016,2,16:20,6,1,1,0,2
-2.510544,55.473917,3,03/01/2016,1,17:30,6,3,3,0,2
-2.276099,55.54669,3,12/12/2016,2,15:50,4,1,1,0,2
-2.636485,55.567084,3,11/01/2016,2,05:30,6,8,4,0,2
-2.221852,55.673935,2,11/01/2016,2,14:45,1,1,2,0,2
-2.661263,55.983796,3,12/01/2016,3,15:15,1,2,2,0,2
-2.769383,55.957057,3,14/01/2016,5,07:29,1,3,4,0,2
-2.642285,55.468633,3,08/01/2016,6,05:30,6,9,4,0,2
-2.437656,55.60175,3,15/01/2016,6,16:42,4,1,2,0,2
-2.771996,55.434905,3,16/01/2016,7,22:30,4,3,2,0,1
-2.658897,55.978507,3,26/01/2016,3,08:19,1,5,2,0,2
-2.690637,55.562541,3,30/01/2016,7,09:15,1,3,3,0,2
-2.811225,55.615124,3,30/01/2016,7,10:25,1,6,3,0,1
-2.188827,55.766296,3,05/02/2016,6,16:45,1,2,1,0,2
-2.813864,55.476437,3,06/02/2016,7,16:40,1,2,2,0,2
-2.593745,55.522613,3,06/11/2016,1,20:10,1,1,1,0,2
-2.720177,55.450695,1,11/02/2016,5,16:10,1,1,1,0,2
-2.711563,55.97453,3,12/02/2016,6,07:50,1,1,4,0,2
-2.32801,55.898876,3,13/02/2016,7,14:00,1,3,4,0,2
-2.484728,55.980492,3,25/08/2016,5,21:19,6,2,2,0,2
-2.692852,55.978339,3,12/02/2016,6,10:00,1,8,4,0,2
-2.81593,55.540439,3,16/02/2016,3,23:50,6,5,2,0,2
-2.626237,55.968524,3,25/02/2016,5,06:30,1,1,4,0,2
-2.426138,55.600757,3,19/02/2016,6,06:15,4,1,4,0,2
-2.811964,55.978915,3,03/03/2016,5,20:15,6,1,2,0,2
-2.538544,55.998975,3,03/03/2016,5,17:10,1,1,2,0,2
-2.726708,55.725566,3,07/03/2016,2,10:50,1,1,1,0,2
-2.509721,55.578082,3,08/03/2016,3,11:15,1,1,2,0,2
-2.646074,55.348174,3,11/01/2016,2,06:32,6,1,4,0,2
-2.486584,55.518116,2,14/03/2016,2,07:02,1,7,1,0,2
-2.673706,55.604365,3,13/03/2016,1,11:45,1,1,1,0,2
-2.720562,56.057743,3,12/03/2016,7,13:40,1,1,1,0,2
-2.326494,55.821141,3,14/03/2016,2,02:00,6,7,2,0,2
-2.72608,56.056579,3,20/03/2016,1,15:40,1,1,1,0,2
-2.646003,55.561508,3,25/03/2016,6,13:20,1,1,1,0,2
-2.522884,55.421415,2,25/03/2016,6,10:25,1,1,1,0,2
-2.515914,56.002082,3,30/03/2016,4,19:19,4,1,1,0,2
-2.680633,55.63592,3,31/03/2016,5,13:25,1,1,1,0,2
-2.431094,55.603993,3,31/03/2016,5,18:00,1,1,1,0,2
-2.765136,56.019414,2,03/04/2016,1,14:15,1,1,2,0,2
-2.650582,55.563245,3,06/04/2016,4,18:20,1,1,1,0,2
-2.497764,55.604567,3,05/04/2016,3,09:00,1,1,2,0,2
-2.590677,55.526159,1,13/04/2016,4,19:55,1,2,2,0,2
-2.447597,55.621734,3,15/04/2016,6,23:55,6,1,2,0,2
-2.689985,56.036039,3,17/04/2016,1,02:00,1,1,1,0,2
-2.789174,55.421326,3,22/04/2016,6,13:00,1,1,1,0,1
-2.55187,55.477646,3,18/04/2016,2,15:50,1,1,1,0,2
-2.654498,55.991334,2,30/04/2016,7,11:45,1,1,1,0,2
-2.439362,55.602508,3,01/05/2016,1,14:00,1,1,1,0,2
-2.642987,55.87722,2,08/05/2016,1,15:55,1,1,1,7,2
-2.737495,56.008504,3,06/05/2016,6,12:44,1,1,1,0,2
-2.781051,55.611555,3,12/05/2016,5,16:15,1,1,1,0,1
-2.545168,55.485,3,08/05/2016,1,20:00,1,1,1,0,2
-2.555308,55.477999,3,30/04/2016,7,18:50,1,1,1,0,2
-2.55388,55.472102,3,22/05/2016,1,10:30,1,1,1,0,2
-2.646037,55.468865,3,24/05/2016,3,08:10,1,1,1,0,2
-2.78522,56.024149,3,23/05/2016,2,09:47,1,1,1,0,2
-2.433223,55.595521,3,27/05/2016,6,14:05,1,1,1,0,2
-2.526979,55.688145,3,21/05/2016,7,09:40,1,1,1,0,2
-2.662354,55.301243,2,29/05/2016,1,12:30,1,1,1,0,2
-2.693777,56.039837,3,01/06/2016,4,15:15,1,1,1,0,2
-2.324905,55.74726,3,04/06/2016,7,19:22,1,1,1,0,2
-2.567172,55.505423,2,09/06/2016,5,07:59,1,1,1,0,2
