Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.082747,51.062432,3,03/01/2016,1,12:38,1,1,2,0,2
-4.257319,50.813088,3,25/01/2016,2,11:59,1,1,1,0,2
-3.81539,51.025936,3,06/01/2016,4,00:45,6,8,2,7,2
-3.977938,51.184,3,01/02/2016,2,18:07,6,1,2,0,2
-3.968996,51.08794,3,02/02/2016,3,09:40,1,1,1,0,2
-4.16192,51.115504,3,02/02/2016,3,08:30,1,1,2,0,2
-4.088807,51.072145,3,27/01/2016,4,14:41,1,1,1,0,1
-3.681133,50.954309,3,18/02/2016,5,16:07,1,1,1,0,2
-4.24422,50.910818,3,25/02/2016,5,23:08,6,1,1,0,2
-4.032064,51.071832,3,04/03/2016,6,18:15,4,2,2,0,2
-4.061778,51.075854,3,03/03/2016,5,15:13,1,2,2,0,1
-4.118693,51.072003,3,06/03/2016,1,21:04,7,1,1,0,2
-3.74818,50.809923,3,07/03/2016,2,09:40,1,3,2,0,2
-4.19707,51.022088,2,29/02/2016,2,07:40,1,1,4,0,2
-4.157811,51.10307,2,11/03/2016,6,08:33,1,1,1,0,2
-4.12374,51.070922,3,12/03/2016,7,11:22,1,1,1,0,2
-4.069055,51.074178,3,10/03/2016,5,16:21,1,1,1,0,1
-3.782215,51.061116,3,09/03/2016,4,13:19,1,1,2,0,2
-4.069783,51.074498,3,18/03/2016,6,09:09,1,1,1,0,2
-4.059832,51.063855,3,18/03/2016,6,11:02,1,1,1,0,2
-4.050873,51.075578,3,05/04/2016,3,15:15,1,1,1,0,1
-4.049867,51.101902,3,21/03/2016,2,10:41,1,1,1,0,2
-4.061054,51.085265,3,11/03/2016,6,15:37,1,1,1,6,1
-4.145645,50.923429,3,20/03/2016,1,13:18,1,1,1,0,2
-4.240159,51.016962,3,26/03/2016,7,13:55,1,5,2,0,2
-4.19486,50.819857,3,23/03/2016,4,20:25,6,1,1,0,2
