Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.258982,52.967692,1,01/01/2016,6,03:51,4,1,2,0,2
-3.644616,52.94619,3,01/01/2016,6,13:47,1,5,2,0,2
-3.806557,53.322118,3,01/01/2016,6,15:38,1,2,2,0,1
-3.757916,53.29965,3,05/01/2016,3,11:54,1,1,1,0,1
-3.595142,52.912197,2,07/01/2016,5,18:00,4,1,2,0,2
-3.602343,53.243533,3,08/01/2016,6,07:30,6,5,5,0,2
-3.814915,53.178587,3,10/01/2016,1,14:00,1,1,2,0,2
-4.191359,53.263027,3,11/01/2016,2,09:35,1,1,4,0,2
-3.680666,53.293644,3,11/01/2016,2,14:43,1,1,1,0,2
-3.768887,53.314196,2,11/01/2016,2,16:17,4,2,2,0,2
-3.709341,53.28955,3,11/01/2016,2,22:00,4,2,2,0,1
-3.830424,53.324073,3,12/01/2016,3,14:45,1,5,2,0,1
-3.91137,52.66648,3,13/01/2016,4,20:55,4,6,2,0,2
-4.126553,53.228921,3,14/01/2016,5,17:30,4,1,1,0,1
-3.850815,52.620076,3,15/01/2016,6,06:46,6,8,4,0,2
-3.812886,53.284757,2,15/01/2016,6,17:55,4,2,4,0,2
-4.021303,52.706618,3,17/01/2016,1,16:15,1,1,2,0,2
-4.17821,53.202265,2,17/01/2016,1,18:14,4,1,1,0,2
-3.598688,52.910351,3,18/01/2016,2,17:15,4,1,2,0,2
-3.589966,53.292478,3,19/01/2016,3,14:20,1,1,1,0,2
-3.594692,53.207838,3,23/01/2016,7,14:15,1,1,2,0,2
-4.121363,53.117815,3,23/01/2016,7,15:30,1,1,2,0,2
-3.788479,53.320322,2,25/01/2016,2,15:20,1,2,2,0,2
-3.994733,53.248553,2,25/01/2016,2,20:00,6,1,1,0,2
-4.306751,53.259195,3,02/02/2016,3,15:00,1,1,1,0,2
-3.726983,53.294699,3,02/02/2016,3,20:04,4,2,2,0,1
-3.742333,53.299124,3,04/02/2016,5,12:40,1,1,1,0,1
-3.75519,53.158769,3,05/02/2016,6,16:46,1,5,2,0,2
-4.044583,52.69827,3,05/02/2016,6,21:15,4,1,2,0,2
-4.134319,53.227209,2,06/02/2016,7,03:35,4,1,2,0,1
-4.246172,53.192156,3,06/02/2016,7,16:45,1,5,2,0,2
-3.885079,53.051774,3,08/02/2016,2,08:45,1,5,2,0,2
-3.993747,53.249594,3,08/02/2016,2,10:30,1,5,2,0,2
-4.26108,53.135221,2,09/02/2016,3,15:40,1,5,2,0,2
-3.8192,53.317188,3,09/02/2016,3,18:00,4,1,2,0,1
-3.89416,53.283269,2,10/02/2016,4,16:40,1,1,1,0,2
-3.85924,53.216976,3,12/02/2016,6,11:35,1,1,1,0,2
-3.739212,53.306532,3,11/02/2016,5,13:30,1,1,1,0,2
-4.217094,53.209181,3,13/02/2016,7,08:25,1,1,1,0,2
-4.08727,53.105687,2,13/02/2016,7,14:00,1,1,2,0,2
-4.210404,53.1755,3,16/02/2016,3,11:20,1,1,1,0,2
-4.066707,52.929968,2,19/02/2016,6,16:03,1,2,2,0,2
-4.122261,53.227874,2,20/02/2016,7,23:08,6,2,2,0,1
-3.672274,53.290444,3,22/02/2016,2,15:05,1,1,1,0,2
-4.132732,53.229953,2,23/02/2016,3,16:50,1,1,1,0,1
-3.781927,53.121377,3,24/02/2016,4,11:11,1,1,1,0,2
-4.0834,53.214382,3,24/02/2016,4,12:45,1,1,2,0,2
-4.119069,53.275465,3,24/02/2016,4,19:46,6,8,4,0,2
-4.173008,53.240904,2,24/02/2016,4,18:30,6,1,1,0,2
-3.585722,53.284839,3,25/02/2016,5,15:10,1,1,1,0,1
-3.680591,53.291739,3,25/02/2016,5,16:40,1,1,1,0,1
-3.729279,52.944781,3,26/02/2016,6,19:09,6,1,1,0,2
-3.65317,53.0662,1,27/02/2016,7,15:45,1,1,1,0,2
-4.264625,52.976225,2,27/02/2016,7,17:00,1,1,1,0,2
-4.237295,52.918911,3,29/02/2016,2,15:50,1,2,2,0,2
-4.11955,53.233056,3,29/02/2016,2,17:00,1,1,1,0,1
-4.176522,53.170441,3,02/03/2016,4,01:26,6,1,1,0,2
-3.835447,52.761798,2,04/03/2016,6,13:13,1,1,2,0,2
-3.827637,53.323172,3,05/03/2016,7,20:38,4,1,1,0,1
-3.828343,52.734081,3,07/03/2016,2,08:58,1,8,2,0,2
-3.739972,53.245838,3,08/03/2016,3,19:41,6,8,2,0,2
-3.798047,53.245398,3,10/03/2016,5,09:30,1,1,2,0,2
-3.679236,53.28702,3,10/03/2016,5,08:55,1,1,1,0,1
-3.920679,53.11377,2,11/03/2016,6,13:00,1,1,1,0,2
-4.237921,52.925561,3,12/03/2016,7,16:05,1,8,2,0,2
-3.720864,53.290688,3,13/03/2016,1,16:01,1,1,1,0,1
-3.831164,53.306999,2,14/03/2016,2,08:55,1,1,1,0,2
-3.742003,53.295083,3,15/03/2016,3,16:37,1,1,1,0,1
-4.164644,53.204059,3,16/03/2016,4,09:06,1,1,1,0,2
-3.826693,53.322854,3,16/03/2016,4,15:16,1,1,1,0,1
-4.254645,53.053991,2,16/03/2016,4,15:17,1,1,1,0,2
-3.834428,53.247631,3,16/03/2016,4,23:44,6,1,1,7,2
-3.698618,53.289641,3,17/03/2016,5,15:15,1,1,1,0,1
-3.902864,53.102198,3,20/03/2016,1,11:33,1,1,1,0,2
-3.646252,53.286797,3,22/03/2016,3,19:25,4,1,1,0,1
-4.321211,53.197262,3,24/03/2016,5,00:05,6,1,1,0,2
-4.234604,53.088284,3,26/03/2016,7,15:10,1,1,1,0,2
-3.79309,53.135378,3,25/03/2016,6,17:28,1,1,1,0,2
-3.775945,53.065806,2,27/03/2016,1,14:26,1,2,2,0,2
-3.748847,53.307236,3,29/03/2016,3,10:14,1,1,2,0,1
-4.128055,53.199396,2,29/03/2016,3,13:46,1,8,4,0,2
-3.791385,53.280722,3,29/03/2016,3,13:50,1,1,1,0,2
-4.131396,53.22567,3,29/03/2016,3,13:25,1,1,1,0,1
-4.311301,53.074519,1,01/04/2016,6,20:24,6,5,2,0,2
-3.935703,52.754549,2,03/04/2016,1,10:30,1,2,2,0,2
-3.699205,53.169758,3,03/04/2016,1,14:44,1,1,1,0,2
-3.67156,53.290239,2,03/04/2016,1,23:00,5,2,2,0,2
-3.839435,53.274893,3,04/04/2016,2,17:00,1,1,1,0,2
-4.112279,53.230542,3,05/04/2016,3,16:05,1,1,1,0,2
-3.975553,53.253565,3,06/04/2016,4,15:00,1,2,2,0,2
-3.842523,53.289481,3,09/04/2016,7,05:58,4,1,1,0,2
-3.778208,53.310173,3,08/04/2016,6,23:55,4,1,1,0,2
-3.751573,53.299033,3,10/04/2016,1,14:54,1,1,1,0,2
-3.826323,53.312782,3,14/04/2016,5,18:20,1,1,1,0,1
-4.282608,53.053943,3,15/04/2016,6,15:17,1,1,1,0,2
-3.902634,53.102058,2,17/04/2016,1,13:50,1,1,1,0,2
-3.960099,52.946771,2,17/04/2016,1,15:30,1,1,1,0,2
-3.829916,53.280964,3,18/04/2016,2,19:30,1,1,1,0,2
-4.155441,53.143906,3,20/04/2016,4,08:10,1,1,1,0,2
-4.213239,53.275264,2,20/04/2016,4,14:50,1,1,1,0,2
-3.872067,52.688785,2,21/04/2016,5,19:05,1,1,1,0,2
-3.811491,53.2837,2,23/04/2016,7,23:30,4,1,1,0,2
-4.26993,53.134064,3,25/04/2016,2,12:00,1,1,1,0,2
-4.262061,53.14449,3,25/04/2016,2,17:20,1,1,1,0,2
-3.812127,53.284203,3,25/04/2016,2,15:00,1,1,1,0,2
-3.803226,53.092187,2,30/04/2016,7,17:15,1,1,1,0,2
-4.285902,53.287163,3,01/05/2016,1,12:45,1,1,2,0,2
-4.231716,53.145,3,01/05/2016,1,15:22,1,2,2,0,2
-4.330646,53.254127,3,02/05/2016,2,15:55,1,1,1,0,2
-3.81654,53.318559,3,06/05/2016,6,10:51,1,1,1,0,1
-4.269843,53.13581,3,06/05/2016,6,14:55,1,1,1,0,2
-4.220693,53.300983,3,06/05/2016,6,17:55,1,1,1,0,2
-4.266541,53.14267,3,07/05/2016,7,15:45,1,1,1,0,2
-3.795819,53.075703,3,08/05/2016,1,02:50,6,2,2,0,2
-3.932754,52.755883,1,08/05/2016,1,15:00,1,1,1,0,2
-3.834238,53.318126,3,10/05/2016,3,10:35,1,1,1,0,1
-4.104795,53.203217,3,11/05/2016,4,17:45,1,1,1,0,2
-4.316485,53.235675,3,12/05/2016,5,18:49,1,1,1,0,2
-4.108868,53.131218,2,14/05/2016,7,17:10,1,1,1,0,2
-3.902453,53.102024,1,17/05/2016,3,08:30,1,1,1,0,2
-4.274615,53.13954,3,18/05/2016,4,10:54,1,1,1,0,2
-4.269596,53.271651,3,19/05/2016,5,16:15,1,2,2,0,2
-4.096487,52.785596,3,23/05/2016,2,09:35,1,1,1,0,2
-3.644085,53.290917,2,28/05/2016,7,12:27,1,1,1,0,2
-3.838998,52.6314,2,28/05/2016,7,14:25,1,1,1,0,2
-4.289266,53.175754,3,29/05/2016,1,22:10,6,1,1,0,2
-4.048175,52.719994,3,30/05/2016,2,12:43,1,1,1,0,2
-3.926707,53.101553,2,30/05/2016,2,18:15,1,1,1,0,2
-3.80485,53.237159,3,31/05/2016,3,18:20,1,1,1,0,2
-3.793667,53.139882,2,01/06/2016,4,13:10,1,1,1,0,2
-4.11676,53.195021,3,02/06/2016,5,07:51,1,1,1,0,2
-3.750386,53.056808,2,02/06/2016,5,17:15,1,1,1,0,2
-3.835876,53.299266,3,02/06/2016,5,17:58,1,1,1,0,2
-3.702087,53.290112,3,03/06/2016,6,07:00,1,1,1,0,1
-4.212319,52.925034,2,05/06/2016,1,13:05,1,1,1,0,2
-3.720668,53.294008,3,05/06/2016,1,17:35,1,1,1,0,1
-3.975072,53.250606,2,09/06/2016,5,19:00,1,1,1,0,2
-3.944974,52.99415,2,09/06/2016,5,19:31,1,1,1,0,2
-4.21004,53.221387,2,10/06/2016,6,17:20,1,1,1,0,2
-3.798912,53.087919,1,11/06/2016,7,15:20,1,1,1,0,2
-3.795675,53.085136,2,12/06/2016,1,09:51,1,1,1,0,2
-3.715703,53.046201,1,15/06/2016,4,08:25,1,1,1,0,2
-3.707811,53.045811,2,16/06/2016,5,06:40,1,1,2,0,2
-4.245701,53.315925,3,18/06/2016,7,16:30,1,1,1,0,2
-4.178504,52.925686,3,19/06/2016,1,12:55,1,2,2,0,2
-3.950958,52.989718,2,19/06/2016,1,23:10,6,2,2,0,2
-4.219942,53.309358,2,22/06/2016,4,07:40,1,1,1,0,2
-4.317897,53.257073,2,23/06/2016,5,15:35,1,1,1,0,2
-3.830595,53.324556,2,24/06/2016,6,19:30,1,1,1,0,1
-3.605738,53.236538,2,25/06/2016,7,16:01,1,1,1,0,2
-3.988745,52.943706,3,25/06/2016,7,17:30,1,2,2,0,2
-4.134643,53.226493,3,24/06/2016,6,09:00,1,1,1,0,1
-3.665014,52.867661,3,27/06/2016,2,18:40,1,1,1,0,2
-3.596365,53.252037,2,30/06/2016,5,07:03,1,1,1,0,2
-3.753008,53.077268,3,01/07/2016,6,19:45,1,1,1,0,2
-3.791746,53.280744,3,01/07/2016,6,12:00,1,1,1,0,2
-4.089604,52.586315,3,02/07/2016,7,15:20,1,1,1,0,2
-4.268316,53.114215,3,03/07/2016,1,13:28,1,1,1,0,2
-3.956497,52.942497,2,03/07/2016,1,16:08,1,1,1,0,2
-3.582744,53.293563,3,04/07/2016,2,17:45,1,1,1,0,1
-3.947222,52.962978,2,05/07/2016,3,07:26,1,1,2,0,2
-4.237712,53.134341,3,06/07/2016,4,15:11,1,1,1,0,2
-4.1711,53.228379,3,06/07/2016,4,15:45,1,1,1,0,2
-3.769001,52.736132,3,07/07/2016,5,13:00,1,2,2,0,2
-4.276712,53.141882,3,08/07/2016,6,12:30,1,1,1,0,2
-4.303749,53.046603,3,12/07/2016,3,19:00,1,1,1,0,2
-3.859989,52.695997,3,15/07/2016,6,10:21,1,2,2,0,2
-4.128384,53.224762,3,15/07/2016,6,18:02,1,1,2,0,1
-3.740164,53.308901,3,16/07/2016,7,07:40,1,2,2,0,1
-3.608854,53.288827,2,16/07/2016,7,22:25,6,1,1,0,2
-3.852801,53.289511,3,17/07/2016,1,14:03,1,1,1,0,2
-4.076098,52.625692,2,17/07/2016,1,14:54,1,1,1,0,2
-3.665014,52.867661,3,17/07/2016,1,17:07,1,1,1,0,2
-4.256554,53.051959,3,18/07/2016,2,12:09,1,1,1,0,2
-4.084595,53.198267,2,19/07/2016,3,14:56,1,1,1,0,2
-3.707866,53.292799,3,19/07/2016,3,17:57,1,1,1,0,1
-3.747815,53.195549,2,19/07/2016,3,18:10,1,1,1,0,2
-3.880621,53.289237,3,23/07/2016,7,07:14,1,1,1,0,2
-3.797666,53.266693,3,23/07/2016,7,09:18,1,1,1,0,2
-4.312376,53.073392,3,23/07/2016,7,16:25,1,1,1,0,2
-3.772154,52.936651,3,24/07/2016,1,09:00,1,2,2,0,2
-4.170458,53.206803,3,29/07/2016,6,07:30,1,2,2,0,1
-4.334024,53.250644,3,29/07/2016,6,11:00,1,1,2,0,2
-3.889343,52.772209,2,29/07/2016,6,18:30,1,1,1,0,2
-4.09866,53.191349,3,29/07/2016,6,22:15,6,1,1,0,2
-3.674774,52.858371,3,31/07/2016,1,12:40,1,1,1,0,2
-4.066429,52.929757,3,31/07/2016,1,18:10,1,1,1,0,2
-4.055964,52.822854,3,02/08/2016,3,13:30,1,1,2,0,2
-3.931388,52.748775,2,03/08/2016,4,11:40,1,1,2,0,2
-3.840808,53.315211,3,03/08/2016,4,20:23,1,1,1,0,1
-3.732981,53.296824,3,04/08/2016,5,13:05,1,1,1,0,1
-3.649799,53.290452,3,04/08/2016,5,22:25,4,1,1,0,2
-4.147817,52.937826,3,05/08/2016,6,19:02,1,1,1,0,2
-3.945336,52.967082,2,07/08/2016,1,09:15,1,1,2,0,2
-3.808029,53.304034,3,07/08/2016,1,16:18,1,1,1,0,2
-4.102803,52.630742,3,10/08/2016,4,12:19,1,1,1,0,2
-4.244115,53.164538,3,11/08/2016,5,15:30,1,1,1,0,2
-4.216505,53.282432,2,12/08/2016,6,02:15,4,1,1,0,2
-4.089714,52.9248,3,12/08/2016,6,15:37,1,1,1,0,2
-3.579784,53.030751,3,12/08/2016,6,17:20,1,1,1,0,2
-3.793423,53.292855,2,12/08/2016,6,18:49,1,1,1,0,2
-3.804536,53.283832,3,13/08/2016,7,11:27,1,1,1,0,2
-4.216939,53.116505,3,13/08/2016,7,11:39,1,1,1,0,2
-3.825415,53.32246,3,13/08/2016,7,21:41,4,1,1,0,1
-3.731112,53.296248,3,14/08/2016,1,17:51,1,1,1,0,1
-4.120773,53.229303,3,16/08/2016,3,09:40,1,1,1,0,1
-3.7338,53.29594,3,17/08/2016,4,11:55,1,1,1,0,1
-3.830933,53.324749,3,17/08/2016,4,14:44,1,1,1,0,1
