Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-4.40888,51.843247,1,23/01/2016,7,23:00,5,2,2,0,2
-4.379094,51.900599,3,06/01/2016,4,11:00,1,1,2,0,2
-4.567824,51.865514,3,26/01/2016,3,08:50,1,5,2,0,2
-4.366948,51.89356,3,26/02/2016,6,07:40,1,1,2,0,2
-4.583161,51.823898,2,22/03/2016,3,10:27,1,1,1,0,2
-4.466452,52.035582,3,23/03/2016,4,15:46,1,1,1,0,2
-4.531694,51.804154,3,28/03/2016,2,15:35,1,1,1,0,2
-4.481712,51.75252,3,15/03/2016,3,18:55,6,1,1,0,2
-4.710406,51.895769,3,01/03/2016,3,08:25,1,2,2,0,2
-4.527037,51.752003,3,22/04/2016,6,21:40,6,1,2,0,2
-4.357031,52.014981,3,03/04/2016,1,05:30,6,1,2,0,2
-4.37322,52.023469,3,27/04/2016,4,11:10,1,2,3,0,2
-4.36123,51.992326,2,02/04/2016,7,19:40,4,1,1,0,2
-4.496725,51.819741,3,27/05/2016,6,07:00,1,2,2,0,2
-4.359897,51.886597,3,09/05/2016,2,11:32,1,1,1,0,2
-4.400865,51.850875,2,19/05/2016,5,14:15,1,2,2,0,2
-4.49815,51.816653,2,02/06/2016,5,18:08,1,1,1,0,2
-4.667795,51.92732,3,17/05/2016,3,12:00,1,2,2,0,2
-4.431,51.981463,2,08/05/2016,1,11:30,1,1,1,0,2
-4.399765,51.97473,3,07/05/2016,7,12:30,1,1,1,0,2
-4.52995,51.804102,2,19/07/2016,3,15:15,1,1,1,0,2
-4.428541,52.01137,2,06/08/2016,7,20:10,6,2,2,0,2
-4.444011,52.041176,3,20/06/2016,2,16:00,1,1,2,0,2
-4.564423,51.935914,3,13/06/2016,2,11:45,1,1,1,0,2
-4.36228,51.743471,3,16/04/2016,7,14:45,1,1,1,0,2
-4.463524,52.035373,2,15/07/2016,6,07:30,1,1,2,0,2
-4.386647,51.848377,3,16/07/2016,7,02:55,4,1,2,0,2
-4.360159,51.847203,3,21/07/2016,5,17:55,1,1,1,0,2
-4.346916,51.746117,3,16/08/2016,3,11:10,1,1,1,0,2
-4.700607,51.906876,3,06/08/2016,7,11:10,1,1,1,0,2
-4.357511,51.915961,3,12/09/2016,2,12:00,1,2,2,0,2
-4.556224,51.755689,3,13/09/2016,3,11:04,1,1,2,0,2
-4.366194,51.926219,3,02/09/2016,6,14:00,1,1,1,0,2
-4.684306,51.843216,3,03/09/2016,7,08:10,1,8,2,0,2
-4.623082,51.911419,3,08/09/2016,5,11:40,1,2,2,0,2
-4.392111,51.847366,3,19/09/2016,2,17:05,1,1,1,0,2
-4.432416,51.983412,3,03/09/2016,7,17:28,1,8,2,0,2
-4.687957,51.848439,3,18/07/2016,2,16:00,1,1,1,0,2
-4.364814,51.955293,2,23/09/2016,6,17:15,1,1,1,0,2
-4.66769,51.851958,3,28/09/2016,4,12:47,1,2,2,0,2
