Longitude,Latitude,Accident_Severity,Date,Day_of_Week,Time,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Carriageway_Hazards,Urban_or_Rural_Area
-3.056398,53.818427,3,24/04/2016,1,17:00,1,9,-1,0,1
-2.878317,53.778858,3,15/03/2016,3,20:10,4,1,1,0,1
-2.827104,53.53563,3,18/04/2016,2,15:00,1,1,1,0,2
-2.906458,53.669167,3,25/04/2016,2,07:54,1,2,2,0,2
-2.918988,53.681566,3,21/04/2016,5,07:15,1,1,1,0,2
-2.925641,53.681155,3,16/04/2016,7,03:26,4,1,1,0,2
-2.885412,53.574943,3,20/04/2016,4,14:05,1,1,1,0,1
-2.900348,53.581304,3,26/01/2016,3,08:55,1,1,1,0,2
-2.834247,53.545918,3,27/01/2016,4,11:21,1,1,2,0,2
-2.941893,53.595186,3,09/01/2016,7,19:00,5,1,2,0,2
-2.968811,53.616005,3,21/01/2016,5,06:05,6,1,4,0,2
-2.856339,53.668278,3,15/01/2016,6,06:00,4,1,4,0,2
-2.89322,53.565627,2,11/01/2016,2,16:59,1,2,2,0,1
-2.884661,53.575128,3,28/01/2016,5,16:55,4,2,2,0,1
-2.867249,53.565638,3,18/01/2016,2,10:15,1,2,2,2,1
-2.921511,53.554266,3,30/04/2016,7,09:45,1,1,1,0,2
-2.878042,53.663806,3,12/01/2016,3,14:53,1,1,2,0,2
-2.987377,53.562909,3,11/01/2016,2,10:50,1,1,4,0,2
-2.864628,53.540758,3,11/01/2016,2,07:35,1,8,4,0,2
-2.901541,53.601879,3,12/05/2016,5,18:25,1,1,1,0,2
-2.849313,53.582306,3,09/05/2016,2,10:28,1,1,1,0,2
-2.891414,53.573101,2,05/05/2016,5,03:30,5,1,1,0,1
-2.824381,53.674974,3,06/05/2016,6,09:12,1,1,1,0,2
-2.888986,53.550917,3,18/01/2016,2,15:46,1,1,2,0,1
-2.826651,53.535633,3,03/01/2016,1,10:20,1,2,2,0,2
-2.883032,53.699814,2,22/01/2016,6,15:09,1,1,2,0,2
-2.844286,53.542252,3,14/01/2016,5,17:59,4,2,2,0,2
-2.898545,53.546171,3,18/01/2016,2,15:30,1,1,1,0,1
-2.905444,53.558254,3,11/01/2016,2,16:45,4,1,1,0,1
-2.835407,53.558853,3,22/02/2016,2,13:10,1,1,1,0,2
-2.942799,53.595179,3,17/05/2016,3,16:27,1,1,1,0,2
-2.882708,53.568401,3,17/02/2016,4,13:20,1,1,1,0,1
-2.84395,53.60122,3,08/05/2016,1,10:54,1,1,1,0,2
-2.843272,53.60509,3,12/02/2016,6,15:40,1,1,1,0,2
-2.891082,53.571665,3,29/02/2016,2,06:16,1,1,1,0,1
-2.851658,53.563683,3,05/02/2016,6,19:50,4,2,2,0,2
-2.927373,53.539299,3,03/05/2016,3,16:00,1,1,1,0,2
-2.899462,53.553805,3,10/02/2016,4,07:15,5,1,1,0,1
-2.886334,53.662307,3,12/02/2016,6,11:45,1,1,1,0,2
-2.842333,53.603479,3,26/02/2016,6,15:27,1,1,1,0,2
-2.891211,53.592159,3,28/05/2016,7,12:50,1,1,1,0,2
-2.876806,53.589658,2,22/02/2016,2,11:20,1,1,1,0,2
-2.861845,53.596868,3,27/02/2016,7,15:30,1,1,1,0,2
-2.821356,53.620613,3,27/03/2016,1,09:10,1,1,1,0,2
-2.909715,53.553278,3,03/03/2016,5,19:30,4,2,2,0,1
